sample_id,catalog_content,image_link,price
92149,"Item Name: Anna and Sarah Dried Turkish Apricots in Resealable Bag, 1lb 1 Pack
Bullet Point 1: DRIED JUMBO-SIZE APRICOTS: Natural source of energy, the best quality Turkish Malatya Apricots. Always better option to stop food cravings. Comes in a resealable bag and always fresh!
Bullet Point 2: NUTRITIOUS HEALTHY SNACKS: High in fiber, rich source of antioxidants, vitamin A, potassium, magnesium and iron. Suitable for vegetarian, vegan, raw diets and good for weight control.
Bullet Point 3: NO SUGAR ADDED: Natural taste, suitable for vegetarian, vegan, raw diets and good for weight control.
Bullet Point 4: STORAGE INSTRUCTIONS: Store in a cool, dry area; after opening, place in tightly sealed airtight or heavy-duty plastic bag. Refrigeration is recommended in hot, humid environments.
Bullet Point 5: COUNTRY OF ORIGIN: Malatya, TURKEY. - Anna and Sarah brings healthy snacks and super nutritious nuts and dried fruits from nature into your bags and onto your table.
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81gaXcqcbnL.jpg,18.28
158443,"Item Name: Crisp Roasted Barley 1 Lb.
Bullet Point 1: Crisp Roasted Barley malt
Bullet Point 2: 1 lb bag
Bullet Point 3: Very Dark Color
Bullet Point 4: Avg. Lovibond: 695
Bullet Point 5: Country Of Origin: UK
Product Description: Unmalted barley is roasted to a very very dark color. It has a characteristic dry bitterness and is a staple ingredient in the production of stouts. Use up to 10%. Avg. Lovibond: 695 Country of origin: UK
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/61NH0UnzuJL.jpg,12.63
47198,"Item Name: Quaker Hot Oat Bran Hot Cereal, 16 Ounce Box
Bullet Point 1: Oat bran hot breakfast cereal
Bullet Point 2: Heart Healthy Whole Grains – Quaker Oats are 100% Whole Grains. Diets rich in whole grain foods and other plant foods and low in saturated fat & cholesterol may help reduce the risk of heart disease.
Bullet Point 3: Good Source of Fiber – Quaker Oats provide a good source of fiber to support a healthy digestive system. See nutrition facts for total fat per serving.
Bullet Point 4: 16 oz box
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81O45rSZwkL.jpg,12.3
134337,"Item Name: Pop Secret Popcorn, Extra Butter, 3.2 Oz Bags, 12 Ct
Bullet Point 1: Extra butter taste: Pop Secret extra butter flavored popcorn is a snack-time classic with a craveable butter taste
Bullet Point 2: Delicious any time: a delicious snack for movie night, TV watching, family game time, or any time!
Bullet Point 3: Warm popcorn: delicious hot popcorn with an irresistible aroma and flavor, ready in minutes
Bullet Point 4: Whole grain snack: 100% whole grain popcorn snacks everyone can feel good about
Bullet Point 5: Ingredients to feel good about: non-GMO corn and no artificial preservatives, flavors, fructose corn syrup or trans fats
Bullet Point 6: 12 sharable bags: box comes with plenty of Pop Secret microwave popcorn bags to share
Value: 38.4
Unit: Ounce
",https://m.media-amazon.com/images/I/81QpuccxhFL.jpg,5.58
75431,"Item Name: Sincerely Nuts Sunflower Seed Kernels Raw (No Shell) (5lb bag) | Delicious Antioxidant Rich Snack | Source of Protein, Fiber, Essential Vitamins & Minerals | Vegan and Gluten Free
Bullet Point 1: RAW SUPERFOOD - Raw sunflower seeds are one of nature’s premiere superfoods, meaning they're made up of a complex bioactive blend of fortifying nutrients. And because they're raw, they've never been roasted so you know you're getting the maximum amount of health out of every serving!
Bullet Point 2: LOADED WITH VITAMINS & MINERALS - You don't need to take an expensive multivitamin to get your own daily dose of vitamins & minerals! A serving of raw sunflower seeds is loaded with tons of what you need including: Copper, Magnesium, Selenium, Manganese, Phosphorus, Folate, Vitamin E and Vitamins B1, B3 & B6.
Bullet Point 3: HEALTHY SNACKING CHOICE - Sunflower seeds are a great healthy snacking choice - and our raw version is even healthier! Packed with protein, healthy fatty acids and fiber that fuel your body and help you feel fuller quicker. Sunflower seeds are a tasty snack for kids and a 100% guilt-free one for you!
Bullet Point 4: CRUNCHY SALAD TOPPER & MIXER - Raw sunflower seeds go great on top of any salad or as an ingredient in homemade trail mixes and energy balls or bars. You can use them anywhere you'd use flax or chia seeds, and incorporate them into baked goods and crunchy concoctions!
Bullet Point 5: UNRIVALED SOURCING QUALITY - At SincerelyNuts we are committed to the highest quality natural ingredient sourcing and production processes. Our Large Full Shell Roasted Sunflower Seeds with Kosher Salt are sourced from Israel – Israeli sunflower seeds have the reputation for being the tastiest variety in the world.
Product Description: DELICIOUSLY TASTY FRESH N' RAW SUNFLOWER SEED KERNELS... A Strikingly tasty raw snack There’s no taste close to nature than eating raw. The sunflower seed kernels are delicious even if eaten raw and people go mostly nuts over a handful. Taste these carefully selected and deshelled raw sunflower seed kernels and you will notice the dash of freshness that defines each and every mouthful. Spice up flavors in brilliant ways There’s no fault if you absolutely love to eat them raw, but there's also nothing wrong to experiment mixing with different diet formats. Mix it with your salads and garnish your favorite morning breakfast with these, you will surely have more fun and more taste options on your everyday diet list. Healthy antioxidant rich food Antioxidant does wonders on your health. The sunflower seed kernels are a natural source full of edible antioxidants that revitalizes and repairs your body from within. Reasons to enjoy the refreshing natural taste of raw sunflower seed kernels every day: - Rich natural nutty taste with a variation to wake up your bored taste senses. - Freshness sealed, these seeds offer great taste. - Ready to be eaten the way you want. - Rich source of naturally occurring antioxidants. - Kosher Certified. Click on the ""buy now"" button to enlighten your taste with raw sunflower seed kernels.
Value: 80.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71XzkIQdqcL.jpg,17.24
140101,"Item Name: Stay On Satin Hair Wrap Anti-Breakage Extra Large Womens Bonnet for Sleeping, Assorted Colors
Bullet Point 1: Satin hair bonnet comes in ready to wear large size and activates a built in anti-breakage conditioner to help save hair style even longer
Bullet Point 2: Hair styling accessory is made of high quality satin fabric which protects hair while preventing breakage
Bullet Point 3: Hair Bonnet is made of a silk like material which is very smooth and breathable for long and durable use on pillow
Bullet Point 4: Hair cap is great for multiple hair styles including: buns, loose hair, dreadlock, braids, weave, perms, curly hair, afros, and more
Bullet Point 5: Head scarf comes in assorted colors randomly chosen from: Black, Lilac, Pink, Brown, Tan, Burgundy
Value: 1.0
Unit: count
",https://m.media-amazon.com/images/I/81nN-mF9V3L.jpg,7.69
206705,"Item Name: Lakanto Monk Fruit Extract Drops Liquid Sweetener - Zero Calorie, Zero Sugar, Keto Drink Sweetener, Sugar Substitute, On the Go, Tea, Coffee, Smoothies - Vanilla 1.76 Fl Oz (Pack of 1)
Bullet Point 1: Pure Monk Fruit Sweetener – Made with high-quality monk fruit extract, providing a naturally sweet taste without sugar or artificial additives.
Bullet Point 2: Zero Calories & Zero Sugar – Enjoy the sweetness you love without the guilt—perfect for keto, diabetic, and low-carb lifestyles.
Bullet Point 3: Delicious Vanilla Flavor – Adds a smooth, rich vanilla taste to your favorite beverages like coffee, tea, smoothies, and more.
Bullet Point 4: On-the-Go Convenience – Compact 1.76 fl oz bottle with a dropper for easy, mess-free use anywhere you need a touch of sweetness.
Bullet Point 5: Versatile Sugar Substitute – Use as a natural alternative to sugar in hot and cold drinks, baking, or other recipes.
Bullet Point 6: Keto & Diabetic Friendly – Supports healthy blood sugar levels with a naturally derived sweetener that won’t spike insulin.
Bullet Point 7: No Artificial Ingredients – Free from erythritol, stevia, artificial sweeteners, and preservatives for a clean, pure taste.
Value: 1.76
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61x4vzLSsEL.jpg,11.765
181936,"Item Name: Cook’s, Organic Madagascar Vanilla Powder, World’s Finest Gourmet Fresh Premium Vanilla for Cooking, Baking, & Flavoring, 1.5 Pound (24 Ounce)
Bullet Point 1: Cook’s Vanilla Powder is a revolutionary vanilla created by Cook’s as the first real alternative to liquid pure vanilla extracts.
Bullet Point 2: 1.5lb. Resealable Plastic Jar for Safe & Convenient Storage
Bullet Point 3: All Natural, Gluten-Free, Alcohol-Free, Vegan & Kosher
Bullet Point 4: Certified Organic by CCOF
Bullet Point 5: Available in a variety of sizes, from 4.5oz to 5lb.
Value: 24.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71gu77LTonL.jpg,36.99
17546,"Item Name: YUMEARTH Organic Sour Giggles, 2.5 OZ
Bullet Point: No hydrogenated fats or high fructose corn syrup allowed in any food
Value: 2.5
Unit: Ounce
",https://m.media-amazon.com/images/I/51nji3RNLtL.jpg,6.39
285246,"Item Name: Newman's Own Organic Pop's Corn Microwave Popcorn, Butter, 3 Count
Bullet Point 1: Made with organic corn, organic palm fruit oil, and natural butter flavor
Bullet Point 2: Contains no trans-fatty acids and no partially hydrogenated oils; kosher
Bullet Point 3: Made with certified organic ingredients
Bullet Point 4: Product of the USA
Bullet Point 5: Product of the USA
Value: 9.9
Unit: Ounce
",https://m.media-amazon.com/images/I/A1waxKbYlyL.jpg,12.98
238851,"Item Name: Badia Adobo Without Pepper (15oz/425.2g)
Bullet Point: Container type: Bottle
Product Description: Adobo without Pepper is an all-around condiment for meats, poultry, fish, seafood and vegetables. For best results use 1/2 hour before cooking. Recipe Ideas: Bacon Bits, Kale Flakes, Egg & Gouda Cheese Bites Cocido Portuguese Other Sizes & Flavors: SKU: 033844012052 Categories: Adobo, Seasoning Blends Tags: Adobo, Seasonings Known Allergens None Country of Origin Blended In The United States Gluten-Free Yes Halal Yes Kosher Yes MSG-Free Yes Sodium Status Salt Added Unit UPC 033844012052 Ingredients Salt, Garlic Powder, Sugar, Spices including Turmeric, Citric Acid and Silicon Dioxide (to prevent caking).
Value: nan
Unit: None
",https://m.media-amazon.com/images/I/51AMz+PHS4L.jpg,9.98
30221,"Item Name: Los Chileros Mexican Ibarra Chocolate, 19 Ounce (Pack of 12)
Bullet Point 1: Used to enhance the flavor of any meal
Bullet Point 2: La flor's steak seasoning is great for steaks, hamburgers, and pork
Value: 223.2
Unit: ounce
",https://m.media-amazon.com/images/I/91hO-Ev2tQL.jpg,17.0
201646,"Item Name: Generic Wijngaard Kaas Sundried Tomato Gouda, 5.1OZ, 12 Pack
Bullet Point: Seasoned with sundried tomato and chives
Product Description: This gouda is seasoned with sundried tomato and chives and looks as lovely as it tastes. This Dutch gouda is aged at least 4 months, resulting in a younger gouda that has a semi-firm, smooth texture, still retaining some creaminess. - Ingredients: Pasteurized cow’s MILK 3,3% Dried tomato (tomato, corn starch) 0,1% Chives Salt Starter Rennet (animal) Colouring matter: carotene
Value: 12.0
Unit: Count
",https://m.media-amazon.com/images/I/716j0A4ZByL.jpg,86.38
157383,"Item Name: Sweet Street Bourbon Street Pecan Pie, 14 Slice -- 4 per case.
Bullet Point: Ships frozen, CANNOT be cancelled after being processed.
Product Description: Sweet Street Bourbon Street Pecan Pie, 14 Slice -- 4 per case. Mammoth toasted pecan halves in an intoxicating filling, laced with Kentucky bourbon.
Value: 4.0
Unit: Count
",https://m.media-amazon.com/images/I/61TzcfCmxUL.jpg,96.99
13640,"Item Name: M&M'S Holiday Milk Chocolate Christmas Candy, 3-Ounce Candy Cane
Bullet Point 1: Contains one (1) 3-ounce candy cane filled with M&M'S Milk Chocolate Candy
Bullet Point 2: M&M'S Candy is all dressed up for the holidays in red and green shells
Bullet Point 3: Colorful Christmas candies are a delicious Secret Santa gift
Bullet Point 4: Festive candy-filled canes are perfect for using as stocking stuffers
Bullet Point 5: Gift to coworkers, party hosts and friends
Value: 3.68
Unit: Ounce
",https://m.media-amazon.com/images/I/51Y-sILh93L.jpg,8.8
142069,"Item Name: Mango Black Tea (Loose) (Deluxe Blend) (8 oz, ZIN: 530529)
Bullet Point 1: Our Mango Black Tea is a scrumptuous flavored Black tea with Marigold and Mango Slices (Dried) that has a refreshing taste that will impress you! - Ingredients: Black tea, Marigold, Mango Slices (Dried) and natural mango flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Black Tea - Packed in a convenient upright pouch!
Product Description: Our Mango Black Tea is a scrumptuous flavored Black tea with Marigold and Mango Slices (Dried) that has a refreshing taste that will impress you! - Ingredients: Black tea, Marigold, Mango Slices (Dried) and natural mango flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teaspoon of tea for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Strain and pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teaspoons of tea into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the tea itself. Steep for 5 minutes. Fill a serving pitcher with 1/4 cold water. Strain and pour the tea into the serving pitcher Add ice and top-up with cold water. Sweeten and garnish to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maintain our affordability and to look for new ways to serve you an
Value: 8.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81PGdQV7thL.jpg,24.29
126609,"Item Name: TableTop King Salute Brand 1 Gallon Premium Blend Soy Salad Oil - 6/Case
Value: 768.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/51OA0gM7PKL.jpg,12.49
212654,"Item Name: Earth Bound Vegan Plant-Based Italian Meatball - High-Protein, Shelf-Stable, Halal Kosher, No Preservatives or Artificial Colors, 14g Protein Per Serving
Bullet Point 1: High-Protein Power: Each serving provides a satisfying 14g of plant-based protein to fuel your day.
Bullet Point 2: Clean Ingredients: Made without added preservatives or artificial colors, ensuring a pure and wholesome taste.
Bullet Point 3: Shelf-Stable Convenience: These meatballs stay fresh without refrigeration, making them perfect for your pantry or on-the-go lifestyles.
Bullet Point 4: Deliciously Versatile: Perfect for spaghetti, subs, pizzas, or as appetizers with your favorite marinara or dipping sauce.
Bullet Point 5: Authentic Flavors: Crafted with a blend of classic Italian herbs and spices for a delicious, savory experience.
Bullet Point 6: 🥗 Plant-Based Perfection: Made with premium vegan ingredients for a guilt-free, cruelty-free alternative to traditional meatballs.
Bullet Point 7: 💪 Protein-Packed: Delivers 14g of plant protein per serving to keep you satisfied and energized.
Bullet Point 8: 🌱 Clean and Natural: Free of added preservatives and artificial colors for a natural and wholesome bite.
Bullet Point 9: 🕒 Shelf-Stable: Convenient storage without refrigeration – perfect for busy lifestyles.
Bullet Point 10: 🍴 Quick & Easy: Ready to cook in minutes – bake, saute, or simmer in sauce for the ultimate Italian experience.
Product Description: Elevate your meals with our Vegan Plant-Based Italian Meatballs, the ultimate choice for health-conscious individuals craving a savory, protein-packed alternative to traditional meatballs. Crafted with premium plant-based ingredients and infused with classic Italian herbs and spices, these meatballs deliver a rich, authentic flavor and satisfying texture. Whether you’re a vegan, flexitarian, or simply exploring plant-based options, our Italian Meatballs bring nutrition and taste to your pasta, subs, appetizers, or any meal. Packed with protein and free from animal products, they cater to your dietary needs while making every bite unforgettable. Perfect for quick snacks, hearty family dinners, or gourmet entertaining, these meatballs offer convenience and versatility in your kitchen. Make the switch to a sustainable and ethical lifestyle without sacrificing the flavors you love. Try our Vegan Plant-Based Italian Meatballs today and savor the essence of Italy with every bite.
Value: 5.3
Unit: Ounce
",https://m.media-amazon.com/images/I/71LSp3gwi+L.jpg,8.99
149644,"Item Name: Organic Mixed Berries, 16 Pounds — Non-GMO Dried Blueberries, Cranberries, and Tart Cherries, Kosher, Lightly Sweetened, Unsulfured, Bulk
Bullet Point 1: DELICIOUS HEALTHY SNACK: Our Organic Mixed Berries are full of fiber and essential nutrients. Gently Infused with Organic Sugar. Lightly Coated with Organic Sunflower Oil.
Bullet Point 2: BONE STRENGTH SUPPORT: Dried blueberries contain bone-strengthening minerals – calcium and vitamin K. BRAIN POWER BOOST: Blueberries are one of the proven ‘brain foods’ that ‘feed’ your cognitive ability.
Bullet Point 3: COPPER AND MANGANESE: Enjoy dried cherries to get a boost of essential minerals, including copper and iron.
Bullet Point 4: VITAMIN C AND IRON BOOST: Food To Live Organic Dried Cranberries give you a boost of these essential elements.
Bullet Point 5: DELICIOUS TREAT: Organic Mixed Berries can be used to make many delicious dishes, especially baked goods.
Value: 256.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81z1UbnoGHL.jpg,195.7
274412,"Item Name: Yogi Tea Lemon Ginger Tea Bags 16 ea
Bullet Point 1: Supports digestion, eases minor upset stomach and provides a refreshing herbal pick-me-up
Bullet Point 2: Organic ginger supports digestion and warms the metabolism
Bullet Point 3: Sour lemon provides the perfect counterpoint to the piquant-sweet taste of ginger
Value: 1.12
Unit: Ounce
",https://m.media-amazon.com/images/I/71z-Rqxj6vL.jpg,4.635
