sample_id,catalog_content,image_link,price,item_name,value,unit,price_range,brand,inferred_category,unit_price,has_pack,pack_size,is_organic,is_premium,is_natural,is_travel_size,is_family_size,has_gourmet,has_fresh,has_handmade,number_count,has_percentage,text_length,word_count,has_image_link,price_category,success,width_x,height_x,mode,width_y,height_y,aspect_ratio,total_pixels,mean_red,mean_green,mean_blue,brightness,color_variance
124193,"Item Name: SPICY ORGANIC Black Peppercorns – 4 oz - Whole, Fresh, and Spicy Black Pepper for Grinder Refill, Premium Ceylon Quality, USDA Certified Organic, Gluten-Free, and Kosher
Bullet Point 1: GOURMET QUALITY: Premium Ceylon Black Peppercorns providing a robust, gourmet spice experience with every grind.
Bullet Point 2: ORGANIC AND FRESH: Certified USDA Organic, ensuring that you receive only the freshest, highest-quality whole black peppers.
Bullet Point 3: GRINDER READY: Perfectly sized whole peppercorns designed for easy refilling of your pepper grinders for freshly ground spice anytime.
Bullet Point 4: VERSATILE USE: Ideal for both home cooks and professional chefs, suitable for bulk purchases and available for all culinary creations.
Bullet Point 5: PURE AND NATURAL: These organic peppercorns are gluten-free and kosher, ensuring they meet strict dietary standards while enhancing your meals with pure flavor.
Bullet Point 6: SATISFACTION GUARANTEED: Our Money-Back Guarantee ensures that if you're not satisfied with the product, we'll promptly issue a refund, without any need for questions or inquiries.
Value: 4.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81-qhZgwO2L.jpg,8.98,"SPICY ORGANIC Black Peppercorns – 4 oz - Whole, Fresh, and Spicy Black Pepper for Grinder Refill, Premium Ceylon Quality, USDA Certified Organic, Gluten-Free, and Kosher",4.0,Ounce,$5-10,SPICY ORGANIC,Health & Wellness,2.245,False,,True,True,False,False,False,False,True,False,1.0,False,169.0,26.0,True,Budget ($0-$10),True,2200,2200,RGB,2200,2200,1.0,4840000,208.86177809917356,200.8156799586777,193.71192252066115,201.1297935261708,72.98778444667266
66675,"Item Name: Numi Organic Tea, Rooibos Chai, 18 Non-GMO Tea Bags
Bullet Point: Numi Organic Tea, Herbal Teasans, Rooibos Chai, 18 Non-GMO Tea Bags
Value: 18.0
Unit: Count
",https://m.media-amazon.com/images/I/71IiSiTn29L.jpg,5.89,"Numi Organic Tea, Rooibos Chai, 18 Non-GMO Tea Bags",18.0,Count,$5-10,Numi Organic,Food & Beverage,0.3272222222222222,False,,True,False,False,False,False,False,False,False,1.0,False,51.0,9.0,True,Budget ($0-$10),True,2000,2000,RGB,2000,2000,1.0,4000000,223.44364975,205.80813875,199.5827215,209.61150333333333,69.52946511376781
105257,"Item Name: Nissin Cup Noodles Stir Fry Noodles in Sauce, Teriyaki Beef, 3 Ounce (Pack of 1)
Bullet Point 1: First soup-less cup noodles
Bullet Point 2: Tapioca starch infused noodles
Bullet Point 3: No added MSG or artificial flavors
Bullet Point 4: No added MSG or artificial flavors
Bullet Point 5: Microwavable and ready in 5 minutes (Cooks in just 4 minutes, let stand 1 minute)
Value: 3.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/81GnyazhEhL.jpg,1.04,"Nissin Cup Noodles Stir Fry Noodles in Sauce, Teriyaki Beef, 3 Ounce (Pack of 1)",3.0,Fl Oz,$0-5,Nissin Cup,Food & Beverage,0.3466666666666667,True,1.0,False,False,False,False,False,False,False,False,2.0,False,80.0,15.0,True,Budget ($0-$10),True,2000,2000,RGB,2000,2000,1.0,4000000,182.1929145,159.72812425,154.47300075,165.46467983333332,95.99210564148402
120165,"Item Name: Quaker Instant Oatmeal, Strawberries & Cream, 8.4 Oz
Bullet Point 1: Includes 8 (1.05oz) packets of Quaker Instant Oatmeal Breakfast Cereal, Strawberries & Cream, Heart Healthy Oatmeal
Bullet Point 2: Imagine a warm summer morning and a bowl of sun-ripened strawberries topped with rich, dairy cream.
Bullet Point 3: Now imagine all of that warmth and rich flavor in a bowl of Quaker Oats.
Bullet Point 4: Our Quaker Instant Oatmeal Breakfast Cereal, Strawberries & Cream, Heart Healthy Oatmeal offers you a hint of summer any time of year.
Bullet Point 5: Made with No Artificial Flavors and Heart Healthy 100% Whole Grain Quaker Oats
Bullet Point 6: Good Source of Fiber (2g per serving)
Value: 8.4
Unit: Ounce
",https://m.media-amazon.com/images/I/811n7M3ZkTL.jpg,3.395,"Quaker Instant Oatmeal, Strawberries & Cream, 8.4 Oz",8.4,Ounce,$0-5,Quaker Instant,Beauty & Personal Care,0.4041666666666667,False,,False,False,False,False,False,False,False,False,2.0,False,52.0,8.0,True,Budget ($0-$10),True,1758,2560,RGB,1758,2560,0.68671875,4500480,228.8924639149602,195.9059344781001,190.70757541417805,205.16865793574613,67.52983760727972
121902,"Item Name: Bob's Red Mill Small Pearl Tapioca, 24 Oz (Pack Of 3)
Bullet Point 1: Vegan; Vegetarian; Paleo Friendly; Kosher Pareve
Bullet Point 2: No sulfites or additives
Bullet Point 3: Perfect for puddings
Bullet Point 4: Great for Bubble tea
Bullet Point 5: Case of Three, 24 oz. Resealable stand up bags
Product Description: Bob's Red Mill Small Pearl tapioca is made from starch extracted from the roots of the cassava plant. The starch is formed into pearls, making the perfect base for tapioca pudding, boba (bubble) tea, The Indian dish sabudana khichdi, and vegan ""caviar."" Small Pearl tapioca is also an excellent addtion to creamy soups or dumplings.
Value: 3.0
Unit: Count
",https://m.media-amazon.com/images/I/7184ykr-bvL.jpg,5.985,"Bob's Red Mill Small Pearl Tapioca, 24 Oz (Pack Of 3)",3.0,Count,$5-10,Bob's Red,Other,1.995,True,3.0,False,False,False,False,False,False,False,False,2.0,False,53.0,11.0,True,Budget ($0-$10),True,1253,1500,RGB,1253,1500,0.8353333333333334,1879500,222.5886326150572,207.66378026070763,213.82932482043097,214.6939125653986,56.35385325548853
218029,"Item Name: Juicy Juice, Juice 100% Juice Berry 8Pk, 33.8 Fl Oz
Product Description: Frozen Juices
Value: 33.8
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71iBZxG8BTL.jpg,2.99,"Juicy Juice, Juice 100% Juice Berry 8Pk, 33.8 Fl Oz",33.8,Fl Oz,$0-5,Juicy Juice,Food & Beverage,0.0884615384615384,False,,False,False,False,False,False,False,False,False,4.0,True,51.0,10.0,True,Budget ($0-$10),True,2400,1033,RGB,2400,1033,2.323330106485963,2479200,130.85738020329137,142.5052428202646,162.1711209261052,145.17791464988707,43.59577008839161
203590,"Item Name: Amos Gummi Teeth Candy Vampire Teeth - Gummy Fangs Individually Wrapped, 32 Count, 9oz Bag, Halloween Candy for Trick-or-Treat
Bullet Point 1: Spooky Gummy Teeth: Elevate your Halloween festivities with our 3D-like gummy fangs that add a touch of frightfully fun to your trick-or-treating adventures. Perfect for horror movie enthusiasts and anyone who loves a good scare!
Bullet Point 2: Individually Wrapped for Convenience: Each gummy teeth is individually wrapped, making it easy to grab and go, perfect for sharing at school parties, office celebrations, or any Halloween gathering.
Bullet Point 3: Realistic Gummy Teeth Design: Crafted with attention to detail, our gummy teeth candies mimic real vampire fangs, adding a playful and edgy element to your costume or as a quirky snack.
Bullet Point 4: Generous Quantity: Each 9-ounce package contains 32 individually wrapped vampire teeth candy treats, providing you with an ample supply for Halloween fun.
Bullet Point 5: Versatile Occasions: Whether it's Halloween parties, trick-or-treating, school events, or themed gatherings, our sour gummies are a must-have addition.
Product Description: Amos Halloween Gummy
Value: 9.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71+uhHl+kwL.jpg,9.99,"Amos Gummi Teeth Candy Vampire Teeth - Gummy Fangs Individually Wrapped, 32 Count, 9oz Bag, Halloween Candy for Trick-or-Treat",9.0,Ounce,$5-10,Amos Gummi,Food & Beverage,1.11,False,,False,False,False,False,False,False,False,False,2.0,False,126.0,19.0,True,Budget ($0-$10),True,1600,1600,RGB,1600,1600,1.0,2560000,192.650967578125,159.589892578125,177.27807265625,176.5063109375,84.41847965372908
54861,"Item Name: HERSHEY'S, KIT KAT and REESE'S Assorted Milk Chocolate Snack Size, Candy Bag, 12.47 oz (25 Pieces)
Bullet Point 1: Contains one (1) 12.47-ounce, 25-piece variety bag of HERSHEY'S, KIT KAT and REESE'S Friend Exchange Assorted Milk Chocolate Snack Size Candy. A perfect treat for Valentines classroom gifts or parties. Great for big game football parties too
Bullet Point 2: Enjoy a fun assortment of Valentine exchange candies for easy gifting to friends, family, classmates and co-workers. Pairs with any Valentines day decor
Bullet Point 3: Includes 25 individually wrapped snack size kosher candies in a festive variety bag to exchange at holiday get-togethers
Bullet Point 4: Unwrap Hershey candy during birthday parties, baby and bridal shower celebrations, special date nights and anniversaries
Bullet Point 5: Decorate your Valentine's Day candy bowls and gift bags with an assortment of milk chocolate snack size candies or create festive holiday desserts
Value: 12.47
Unit: Ounce
",https://m.media-amazon.com/images/I/711PYFcANEL.jpg,11.2,"HERSHEY'S, KIT KAT and REESE'S Assorted Milk Chocolate Snack Size, Candy Bag, 12.47 oz (25 Pieces)",12.47,Ounce,$10-20,HERSHEY'S,Food & Beverage,0.8981555733761025,False,,False,False,False,False,False,False,False,False,3.0,False,98.0,16.0,True,Economy ($10-$20),True,2560,2560,RGB,2560,2560,1.0,6553600,194.11475173950194,152.68378219604492,179.8014520263672,175.53332865397135,84.2041078499652
232507,"Item Name: Melinda’s Creamy Style Habanero Wing Sauce, Gluten Free, 12 Ounces (Pack Of 6)
Bullet Point: Melinda’s Creamy Style Habanero Wing Sauce, Gluten Free, 12 Ounces (Pack Of 6)
Value: 72.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71DTbeYL62L.jpg,14.98,"Melinda’s Creamy Style Habanero Wing Sauce, Gluten Free, 12 Ounces (Pack Of 6)",72.0,Ounce,$10-20,Melinda’s Creamy,Food & Beverage,0.2080555555555555,True,6.0,False,False,False,False,False,False,False,False,2.0,False,78.0,13.0,True,Economy ($10-$20),True,2500,2500,RGB,2500,2500,1.0,6250000,244.36598416,229.55648576,225.02793456,232.98346816,55.943972536144884
212879,"Item Name: Barilla Creamy Tomato Pesto, 6.5 oz
Bullet Point 1: 1. One of three new additions to Barilla's beloved Pesto family
Bullet Point 2: 2. Sun-ripened tomatoes and a touch of balsamic vinegar offer iconic Italian flavor
Bullet Point 3: 3. Made from high-quality ingredients, including Grana Padano cheese
Bullet Point 4: 4. Pairs perfectly with your favorite Barilla pasta
Bullet Point 5: 5. Can be also be added to sandwiches, served as a dip and more!
Value: 6.5
Unit: Ounce
",https://m.media-amazon.com/images/I/71EqWfD2ZHL.jpg,13.42,"Barilla Creamy Tomato Pesto, 6.5 oz",6.5,Ounce,$10-20,Barilla Creamy,Beauty & Personal Care,2.0646153846153847,False,,False,False,False,False,False,False,False,False,2.0,False,35.0,6.0,True,Economy ($10-$20),True,2500,2500,RGB,2500,2500,1.0,6250000,211.29081712,194.38955184,189.27733424,198.3192344,79.49201111967912
263501,"Item Name: Frito Lay Sweet & Salty Snacks, Variety Mix of Cookies, Crackers, Chips & Nuts, (Pack of 50)
Bullet Point 1: 50 count of Frito Lay snacks for the office
Bullet Point 2: The Frito lay sweet and salty snack box provides a quick and crowd pleasing solution for stocking office kitchens, meeting rooms and other office areas
Bullet Point 3: These snack time favorites serve as a great way to say thank you to your team
Bullet Point 4: Refuel and recharge at the office with the Frito lay sweet and salty snack box, a collection of 50 individually wrapped cookies, crackers, chips, popcorn and nuts that will delight people of all ages
Value: 50.0
Unit: Count
",https://m.media-amazon.com/images/I/91z823Kh7kL.jpg,18.65,"Frito Lay Sweet & Salty Snacks, Variety Mix of Cookies, Crackers, Chips & Nuts, (Pack of 50)",50.0,Count,$10-20,Frito Lay,Food & Beverage,0.373,True,50.0,False,False,False,False,False,False,False,False,1.0,False,92.0,17.0,True,Economy ($10-$20),True,2560,2560,RGB,2560,2560,1.0,6553600,203.49002975463867,168.88204208374023,136.93213439941405,169.768068745931,86.0535905472451
275409,"Item Name: Herb Pharm - Avena Licorice Compound 1 oz [Health and Beauty]
Value: 1.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61m3Y9LEMUL.jpg,18.16,Herb Pharm - Avena Licorice Compound 1 oz [Health and Beauty],1.0,Fl Oz,$10-20,Herb Pharm,Beauty & Personal Care,18.16,False,,False,False,False,False,False,False,False,False,1.0,False,61.0,11.0,True,Economy ($10-$20),True,1200,1200,RGB,1200,1200,1.0,1440000,219.95811319444445,215.50882430555555,210.93731944444446,215.46808564814816,77.38826504788884
22713,"Item Name: TAG Dolce Vita Cin Cin Appetizer Plate Dinnerware Serving Plate Multicolored
Bullet Point 1: A wonderful piece from the tag La Dolce Vita collection. Makes a perfect gift or collect them all for yourself.
Bullet Point 2: This beautiful appetizer plate features an organic shape with hand painted design. Enjoy an appetizer or snack on a tag app plate.
Bullet Point 3: SIZE: Product measures .5inH x 6inL x 6inW
Bullet Point 4: QUALITY MATERIALS: Product made of earthenware
Bullet Point 5: USES: Perfect for decorating or makes a great gift
Product Description: This beautiful appetizer plate features an organic shape with a hand-painted design.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/71DHtK7pBiL.jpg,19.99,TAG Dolce Vita Cin Cin Appetizer Plate Dinnerware Serving Plate Multicolored,1.0,Count,$10-20,TAG Dolce,Home & Kitchen,19.99,False,,False,False,False,False,False,False,False,False,0.0,False,76.0,11.0,True,Economy ($10-$20),True,2000,2000,RGB,2000,2000,1.0,4000000,221.68366275,222.6745305,220.15849475,221.50556266666666,50.78535569161061
202164,"Item Name: Hypothermias Sugar Free Syrup for Snow Cone, Shaved Ice, Drinks - Pint (16 fl oz) - Made with Organic Monk Fruit and Non-GMO Organic Erythritol - BPA-Free Plastic Bottle (Butterscotch)
Bullet Point 1: Hypothermias sugar-free Hawaiian 🍧 snow cone flavor syrup is Keto-friendly! Made with organic monk fruit and Non-GMO organic erythritol, both occurring naturally from plants and fruits, you can enjoy our sugar free flavored syrup with peace of mind.
Bullet Point 2: Our sugar free syrup for drinks are crafted under the Tucson sun in small batches with premium ingredients to ensure an exceptional taste. Excellence in every sip!
Bullet Point 3: Hypothermias is a family-owned, small business in Tucson, Arizona, USA, a UNESCO Creative City of Gastronomy. Our sugar free flavor syrup is craftsmanship that you can taste. Order your sugar free snow cone syrup from a brand you can rely upon for quality. Trust the flavor experts in the desert!
Bullet Point 4: Hypothermias sugar free shaved ice syrup is packaged in a recyclable BPA-free plastic bottle. You can enjoy a sugar free dessert that's environmentally conscious!
Bullet Point 5: Unleash the versatility of our sugar free flavoring syrup. Whether in your morning coffee, refreshing tea, bubbly sodas, plain water, craft cocktails or mocktails, this sugar free flavoring is your key to a world of delightful flavors. Not just for frozen treats, it's also perfect for enhancing your baked goods.
Product Description: Upgrade your flavor experience today with Hypothermias syrup, a sugar free flavor enhancer that will transform your beverage of choice into a delicious guilt-free treat. Transform ice into a sugar free snack, boost your morning coffee or tea, craft the perfect cocktail without all the sugar or amplify your water with a sugar free flavor twist. Refine every moment with the unparalleled taste of Hypothermias sugar-free syrup flavors. Savor the sweetness of life guilt-free. Ofrecemos opciones sin azúcar para aquellos que buscan una delicia más saludable. Nuestros jarabes sin azúcar están elaborados con fruta del monje orgánica y eritritol orgánico. Jarabes de Hypothermias. Son los mejores.
Value: 16.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61iQk9DsmkL.jpg,12.95,"Hypothermias Sugar Free Syrup for Snow Cone, Shaved Ice, Drinks - Pint (16 fl oz) - Made with Organic Monk Fruit and Non-GMO Organic Erythritol - BPA-Free Plastic Bottle (Butterscotch)",16.0,Fl Oz,$10-20,Hypothermias Sugar,Food & Beverage,0.809375,False,,True,False,False,False,False,False,False,False,1.0,False,184.0,30.0,True,Economy ($10-$20),True,2560,2560,RGB,2560,2560,1.0,6553600,233.0786116027832,231.9693017578125,232.77951202392578,232.6091417948405,52.03144250362224
295988,"Item Name: Healthwise Low Acid Decaffeinated Ground Coffee, Chemical-Free Swiss Water Process, 99.9% Caffeine Free, 100% Colombian - Medium Roast, Healthier Coffee for Sensitive Stomachs 12 Ounce (Pack of 1) (1)
Bullet Point 1: COFFEE FOR SENSITIVE STOMACHS - Coffee helps boost our energy levels and our performance but it can be harmful due to the high acid levels in normal coffee. Not good for people with acid reflux, heartburn, GERD, or other gastrointestinal issues! HealthWise’s low acid coffee fulfills your need for coffee without irritating your stomach.
Bullet Point 2: HEALTHIER AND BETTER - Our ground coffee goes through a process that reduces the acidity levels of the coffee beans called TechnoRoasting. It’s the same coffee that you love to drink in the morning but with less of a bitter taste while retaining the full flavor of the coffee.
Bullet Point 3: A CUP OF COFFEE MAKES FOR A BETTER DAY - Some would say that coffee is the ultimate fixer-upper. It can energize you through a particularly busy workday, it can fuel your all-nighters, all in all, coffee is just an amazing drink and our low acid coffee grounds are here for you to enjoy for any occasion.
Bullet Point 4: STOCK UP ON HEALTHY COLOMBIAN COFFEE - One of the worst ways to wake up in the morning is opening your cupboard only to find out that you’re out of coffee. But don’t worry! Our low acid coffee is available in 5, 9, and 12 packs of 12 ounce Colombian ground coffee. All are available in decaf.
Bullet Point 5: FROM COLOMBIA TO YOUR KITCHEN - Only the highest grade of Arabica beans are chosen directly from the Colombian coffee region, also known as the Coffee Triangle. We use 100% Colombian Supremo beans which are bigger and have more of a nutty flavor.
Bullet Point 6: This coffee is 99.9% caffeine free.
Value: 12.0
Unit: Ounce
",https://m.media-amazon.com/images/I/714Q0Qb3Q5L.jpg,18.0,"Healthwise Low Acid Decaffeinated Ground Coffee, Chemical-Free Swiss Water Process, 99.9% Caffeine Free, 100% Colombian - Medium Roast, Healthier Coffee for Sensitive Stomachs 12 Ounce (Pack of 1) (1)",12.0,Ounce,$10-20,Healthwise Low,Food & Beverage,1.5,True,1.0,False,False,False,False,False,False,False,False,6.0,True,200.0,29.0,True,Economy ($10-$20),True,2000,2000,RGB,2000,2000,1.0,4000000,183.136158,179.60036025,179.79451,180.84367608333332,94.39537494187103
140292,"Item Name: Food to Live Organic Arborio Rice, 2 Pounds - Non-GMO, Short-Grain White Rice Variety, Superfino, Vegan, Kosher, Bulk. Creamy Texture. Good Source of Protein. Perfect for Risotto.
Bullet Point 1: ✔️Fat Free, Saturated Fat Free, Cholesterol Free, Sodium Free, Sugar Free
Bullet Point 2: ✔️USDA Organic, Gluten free, Non-GMO, a vegan and kosher product
Bullet Point 3: ✔️It is well suited for rice recipes that create a creamy, chewy texture
Bullet Point 4: ✔️An exotic choice when a fluffy, drier texture and an exotic aroma is desired
Value: 32.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71fZkxivI6L.jpg,15.0,"Food to Live Organic Arborio Rice, 2 Pounds - Non-GMO, Short-Grain White Rice Variety, Superfino, Vegan, Kosher, Bulk. Creamy Texture. Good Source of Protein. Perfect for Risotto.",32.0,Ounce,$10-20,Food to,Food & Beverage,0.46875,False,,True,False,False,False,True,False,False,False,1.0,False,179.0,27.0,True,Economy ($10-$20),True,1119,1500,RGB,1119,1500,0.746,1678500,195.04464641048554,202.16161870717903,177.23938397378612,191.48188303048357,62.41612347073718
181870,"Item Name: Original Juan Specialty Foods Kettlewood Cherrywood Smoke & Chocolate Barbeque Sauce, 15 Ounce (Pack Of 1)
Bullet Point 1: Elegant wooden label perfect as a gift
Bullet Point 2: Free from Gluten, HFCS, GMO, Artificial Flavors & Colors
Bullet Point 3: Best used on chicken, turkey, fish & ham
Value: 15.0
Unit: oz
",https://m.media-amazon.com/images/I/51werWAg9eL.jpg,18.95,"Original Juan Specialty Foods Kettlewood Cherrywood Smoke & Chocolate Barbeque Sauce, 15 Ounce (Pack Of 1)",15.0,oz,$10-20,Original Juan,Food & Beverage,1.2633333333333332,True,1.0,False,False,False,False,False,False,False,False,2.0,False,106.0,16.0,True,Economy ($10-$20),True,1000,984,RGB,1000,984,1.016260162601626,984000,224.1369837398374,217.91227845528456,216.94709349593495,219.66545189701898,70.40847819560891
252553,"Item Name: Bostitch Ergonomic 20 Sheet Desktop Stapler, Black
Bullet Point: Bostitch Ergonomic Desktop Stapler, Black (02257)
Value: 20.0
Unit: Count
",https://m.media-amazon.com/images/I/61BdZgld7sL.jpg,12.31,"Bostitch Ergonomic 20 Sheet Desktop Stapler, Black",20.0,Count,$10-20,Bostitch Ergonomic,Other,0.6155,False,,False,False,False,False,False,False,False,False,1.0,False,50.0,7.0,True,Economy ($10-$20),True,1300,1300,RGB,1300,1300,1.0,1690000,206.99699053254437,207.19281124260354,207.38158224852071,207.19046134122289,83.77345817086403
277679,"Item Name: Stash Tea Peach Black Tea, 6 Boxes With 20 Tea Bags Each (120 Tea Bags Total)
Bullet Point 1: Peach Black Tea: Black teas are blended with the natural flavor of fresh, ripe peaches to deliver a unique cup of tea with fragrant aroma and a delicately sweet, juicy taste; Great hot or iced
Bullet Point 2: Incomparable Quality: From herbal, black, and green to white, or oolong, our premium tea bags are packaged in stay fresh foil wrappers to deliver a high quality cup , from morning chai to bedtime chamomile
Bullet Point 3: Find Your Flavor: With over 150 teas to choose from including loose leaf, iced tea, green tea, black tea, chai, herbal teas and more, you're sure to find your next favorite with Stash
Bullet Point 4: Proud To Be A B Corp: We believe diversity and boldness should be in our community and society, as well as in our cup; As a certified B Corp we act in the best interests of our people, partners, and planet
Bullet Point 5: Stash Tea: Brought to life in 1972 by 2 Portland hippies, we believe that tea is an opportunity to excite the senses and surprise your taste buds with a diverse range of bold flavors
Value: 120.0
Unit: Count
",https://m.media-amazon.com/images/I/71xmqN4BmwL.jpg,17.785,"Stash Tea Peach Black Tea, 6 Boxes With 20 Tea Bags Each (120 Tea Bags Total)",120.0,Count,$10-20,Stash Tea,Food & Beverage,0.1482083333333333,False,,False,False,False,False,False,False,False,False,3.0,False,77.0,16.0,True,Economy ($10-$20),True,1500,1500,RGB,1500,1500,1.0,2250000,187.480132,164.85136,158.183256,170.17158266666667,101.54753606571717
249345,"Item Name: Food to Live Oat Bran, 8 Ounces – A Nutritional Powerhouse High Fiber Hot Cereal, Milled from High Protein Oats. Raw, Unprocessed, Vegan, Kosher, Bulk. Good for Dukan Diet
Bullet Point 1: ✔️ PREMIUM QUALITY, 100% RAW, KOSHER & VEGAN: Oat Bran by Food to Live is of Premium Quality, 100% Raw, Kosher, Vegan, and free of cholesterol and trans-fat.
Bullet Point 2: ✔️ HIGHLY NUTRITIOUS, RICH IN FIBER: Oat Bran is a nutrient-dense product, packed with dietary fiber, protein, antioxidants, Vitamin B6, Iron, Magnesium, Zinc, Phosphorus, Riboflavin, Potassium, Thiamin, and Niacin.
Bullet Point 3: ✔️ PERFECT BREAKFAST PORRIDGE, DUKAN DIET FRIENDLY: This grain makes an excellent alternative to classic oatmeal and goes well with peanut butter, honey, fruits, nuts, or something savory. Besides, it’s a perfect base for many Dukan diet recipes.
Bullet Point 4: ✔️ VERSATILE INGREDIENT: Add raw Oat Bran to yogurt, smoothies, protein shakes, use it as a crunchy coating when baking or frying meats, veggies, and fish, or use Oat Bran to make pancakes, bread, cookies, muffins, granola bars, and more.
Bullet Point 5: ✔️ AVAILABLE IN BULK, HANDY PACKAGING: Get Food to Live’s Oat Bran bulk packs and pay less per unit. Our Oat Bran is a great pantry staple that can be stored long-term (up to 1.5 years).
Product Description: Enrich your usual recipes with nutrient-packed Oat Bran by Food to Live. Oat Bran is simply the outer hull that covers the oat grain. Our Oat Bran is a Premium Quality, Kosher, 100% Raw product that is suitable for Vegan, Vegetarian, and Dukan diets. Oat Bran Benefits and Nutritional Profile Rich Oat Bran Nutrition Profile makes it a perfect staple for almost any meal plan. You may wonder what’s the difference between Oat Bran vs Oatmeal. The former is a slightly more concentrated source of protein and dietary fiber, being a great ingredient for those who follow a plant-based diet. Further, Oat Bran is a bit lower in carbs and calories. Similar to Oatmeal, Oat Bran is loaded with Vitamin B6, Magnesium, Iron, Phosphorus, Zinc, Riboflavin, Potassium, Niacin, and Thiamin. What’s more, Oat Bran is an excellent ingredient for the famous Dukan diet. How to eat Oat Bran? When cooked, Oat Bran boasts a pleasant somewhat sweet and nutty flavor and soft texture. Oat Bran Cereal makes a wonderful alternative to granola or regular oatmeal. It goes well with dried or fresh fruit, honey, nuts, or something savory like tuna and feta cheese. Besides, you can add raw Oat Bran to yogurt, smoothies, and salads. Among popular Oat Bran recipes, you can make Oat Bran muffins, pancakes, cookies, cakes, and Dukan diet-friendly Oat Bran bread. Moreover, this grain can be used to make a crunchy coating when frying meats, fish, or veggies. At Food to Live, you can get Oat Bran bulk packs and pay less per unit. Storage Tips Store Oat Bran in a tightly-sealed glass or plastic container in a cool dry place away from odorous foods and materials.
Value: 8.0
Unit: Ounce
",https://m.media-amazon.com/images/I/811tuoN49sL.jpg,11.32,"Food to Live Oat Bran, 8 Ounces – A Nutritional Powerhouse High Fiber Hot Cereal, Milled from High Protein Oats. Raw, Unprocessed, Vegan, Kosher, Bulk. Good for Dukan Diet",8.0,Ounce,$10-20,Food to,Food & Beverage,1.415,False,,False,False,False,False,True,False,False,False,1.0,False,171.0,29.0,True,Economy ($10-$20),True,1721,2306,RGB,1721,2306,0.746313963573287,3968626,194.3544148528987,198.96492388045635,172.19569669704325,188.50501181013277,61.14037460249365
49676,"Item Name: Mizkan Ginger Flavored Dressing 250mL
Bullet Point: Mizkan Ginger Flavored Dressing 250mL
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/71GHDbNYCPL.jpg,14.49,Mizkan Ginger Flavored Dressing 250mL,1.0,Count,$10-20,Mizkan Ginger,Other,14.49,False,,False,False,False,False,False,False,False,False,1.0,False,37.0,5.0,True,Economy ($10-$20),True,2560,2560,RGB,2560,2560,1.0,6553600,231.35492630004882,232.60722229003906,229.5897445678711,231.18396438598631,61.06827644239394
