sample_id,catalog_content,image_link,price,price_bin,value,unit,item_name,predicted_price,abs_error,pct_error,smape_individual
261131,"Item Name: Tian Ma Alcohol-FREE Liquid Extract, Tian Ma, Gastrodia (Gastrodia Elata) Tuber Glycerite Natural Herbal Supplement, Hawaii Pharm, USA 2x32 fl.oz
Bullet Point 1: Tian Ma NON-Alcohol liquid extract contains ONLY natural ingredients!
Bullet Point 2: High Quality Tian Ma NON-Alcohol liquid extract- we use classic conventional methods of extraction! We meticulously produce our extracts according to precise standards where each herb is extracted according to the distinct characteristic of each plant!
Bullet Point 3: Super concentrated Tian Ma NON-Alcohol extract: dried material / solvents ratio is 1:3!
Bullet Point 4: We strictly use Only Certified Organic or ethically sourced wild harvested raw material, vegetable palm glycerin and crystal clear artesian purified water! Really the BEST Tian Ma herbal glycerite on market!
Product Description: Tian Ma, Gastrodia (Gastrodia Elata) is mainly produced in provinces of Sichuan, Yunnan, and Guizhou in China. Gastrodia Elata is a parasitic perennial herb. The plant has long elliptical underground rhizome with a diameter of 3-5 centimeters but may grow up to 7 centimeters. The stem is erect, the orange yellow, tan, cylinder, and leafless. Blooming time is from June to July and fruiting time is from July to August.
Value: 64.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/718jTvxCt+L.jpg,299.95,100+,64.0,Fl Oz,"Tian Ma Alcohol-FREE Liquid Extract, Tian Ma, Gastrodia (Gastrodia Elata) Tuber Glycerite Natural Herbal Supplement, Hawaii Pharm, USA 2x32 fl.oz",21.29307887038704,278.65692112961295,92.90112389718719,173.48664575714864
240916,"Item Name: Fanale Premium Avocado Bubble Tea Flavoring Powder | Perfect for Baking, Smoothies, Desserts and Drinks | Instant Flavoring Powder for Boba Milk Tea - 2.2 Pounds (Pack of 20).
Bullet Point 1: 𝐌𝐮𝐥𝐭𝐢-𝐩𝐮𝐫𝐩𝐨𝐬𝐞 𝐢𝐧𝐠𝐫𝐞𝐝𝐢𝐞𝐧𝐭: This Avocado flavor powder can be used in a variety of recipes, including baked goods, smoothies, drinks, and more. It's a versatile ingredient that can be added to almost anything to give it a nutty flavor.
Bullet Point 2: 𝐌𝐚𝐝𝐞 𝐰𝐢𝐭𝐡 𝐡𝐢𝐠𝐡-𝐪𝐮𝐚𝐥𝐢𝐭𝐲 𝐢𝐧𝐠𝐫𝐞𝐝𝐢𝐞𝐧𝐭𝐬 for a rich, authentic taste: We only use the best ingredients to ensure that our Avocado flavor powder has an authentic, rich taste that will elevate your recipes. You can trust that this product is made with care and attention to detail
Bullet Point 3: 𝐅𝐫𝐞𝐬𝐡𝐧𝐞𝐬𝐬 & 𝐂𝐨𝐧𝐯𝐞𝐧𝐢𝐞𝐧𝐜𝐞 𝐢𝐧 𝐄𝐯𝐞𝐫𝐲 𝐔𝐬𝐞: The resealable bag that our Avocado flavor powder comes in makes it easy to store and use. You can keep it in your pantry or kitchen cabinet and pull it out whenever you want to add some nutty flavor to your creations.
Bullet Point 4: 𝐄𝐚𝐬𝐲 𝐭𝐨 𝐮𝐬𝐞: Simply measure out the desired amount of Avocado flavor powder and mix it into your recipe. No need to chop, grind, or blend Avocado, as this powder provides all the nutty flavor you need in a convenient form.
Bullet Point 5: 𝐆𝐥𝐮𝐭𝐞𝐧-𝐟𝐫𝐞𝐞 𝐚𝐧𝐝 𝐯𝐞𝐠𝐚𝐧:Our Avocado flavor powder is gluten-free and vegan, making it a great choice for those with dietary restrictions. It's a versatile ingredient that can be used in a wide range of recipes, including ones that are gluten-free or plant-based.
Product Description: Fanale drinks
Value: 35.2
Unit: Ounce
",https://m.media-amazon.com/images/I/71hOUGlf4xL.jpg,295.0,100+,35.2,Ounce,"Fanale Premium Avocado Bubble Tea Flavoring Powder | Perfect for Baking, Smoothies, Desserts and Drinks | Instant Flavoring Powder for Boba Milk Tea - 2.2 Pounds (Pack of 20).",21.806096816530843,273.19390318346916,92.60810277405734,172.46757933555904
236752,"Item Name: Mountain House Buffalo Style Chicken Mac & Cheese #10 Can | Freeze-Dried Survival & Emergency Food | Gluten Free Hunting, Survival, Camping, Backpacking Food 6 Cans Per Case with 30 Year Taste Guarantee
Bullet Point 1: DELICIOUS ENTREE – Our signature creamy Mac & Cheese combined with chicken and a spicy buffalo sauce. Freeze-dried to lock in nutrients and flavor. No refrigeration needed.
Bullet Point 2: NO ARTIFICIAL FLAVORS OR PRESERVATIVES - Mountain House Buffalo Style Chicken Mac & Cheese #10 Can contains no artificial flavors or preservatives. Enjoy this freeze-dried meal on family camping trips, RV expeditions, or use for emergency food and survival food storage. Can contains 8 servings – great for feeding a large group.
Bullet Point 3: QUICK PREP – Preparation is simple and requires no cooking. Just add hot water to the can and eat in less than 10 minutes! You can also scoop out individual servings to prepare. Power outage? No problem. Mountain House meals can be made with room temperature water, just double the hydration time.
Bullet Point 4: LONG TERM FOOD STORAGE -Since 1969, Mountain House has been the favorite food choice among adventure and emergency preparation specialists. This real world experience with our products allow us to prove with confidence that with proper care, your food investment will remain fresh for 30 years! Mountain House meals have the longest proven shelf life in the industry.
Product Description: Mountain House Buffalo Style Chicken Mac & Cheese #10 Can | Freeze-Dried Survival & Emergency Food | Gluten Free Backpacking and Camping Food 6 Cans Per Case
Value: 6.0
Unit: Count
",https://m.media-amazon.com/images/I/61yoDd39jRL.jpg,299.99,100+,6.0,Count,"Mountain House Buffalo Style Chicken Mac & Cheese #10 Can | Freeze-Dried Survival & Emergency Food | Gluten Free Hunting, Survival, Camping, Backpacking Food 6 Cans Per Case with 30 Year Taste Guarantee",30.297998637797534,269.69200136220246,89.90033046508299,163.30717584319723
81346,"Item Name: Nescaf Clasico Decaf Instant Coffee 7 Oz
Product Description: Grocery
Value: 7.0
Unit: Ounce
",https://m.media-amazon.com/images/I/21lE5fNSjeL.jpg,286.77,100+,7.0,Ounce,Nescaf Clasico Decaf Instant Coffee 7 Oz,21.806096816530843,264.96390318346914,92.39596303081534,171.73326509538938
286550,"Item Name: Tiffen 4x5.65"" 0.3 ND Filter
Bullet Point: Darkens Entire Image|Allows Reduced Shutter Speed|Allows Wider Aperture|ColorCore Technology|Water White Glass Filter
Product Description: The Tiffen 4 x 5.65"" ND Filter is a solid neutral density filter providing exposure reduction. This density creates a darkening of the entire image, allowing you to photograph with a wider aperture or slower shutter speed than normally required. By slowing your exposure time or increasing your aperture, you are able to control depth of field and convey movement more easily. Neutral density filters do not affect the coloration of the image and are ideal for pairing with other filters. This filter is constructed from Water White glass and is made using ColorCore technology, a process that involves laminating the filter substrate between 2 pieces of optical glass and grinding flat to a tolerance of 1/10,000th of an inch. This filter measures 4 x 5.65"" / 101.6 x 143.5mm. Darkens Entire Image Allows Reduced Shutter Speed Allows Wider Aperture ColorCore Technology Water White Glass Filter
Value: nan
Unit: None
",https://m.media-amazon.com/images/I/91ad-i3KWLL.jpg,299.0,100+,,None,"Tiffen 4x5.65"" 0.3 ND Filter",35.154408967391305,263.8455910326087,88.24267258615676,157.9183658524501
51090,"Item Name: Food to Live Organic Black Elderberry Powder, 16 Pounds Non-GMO, Made from Raw Dried Berries, Unsulfured, Vegan, Bulk, Great for Baking, Smoothies, Yogurts, No Sulphites, Contains Maltodextrin
Bullet Point 1: ✔️ ORGANIC, NON-GMO, KOSHER & VEGAN: This Black Elderberry Powder by Food to Live is Organic, Non-GMO, Raw, Kosher, and Vegan. Besides, it is free of cholesterol and trans-fat.
Bullet Point 2: ✔️ FINE TEXTURE, MADE FROM WHOLE BERRIES: Unlike JUICE Elderberry Powder, Food to Live’s Organic Black Elderberry Powder is made from entire berries retaining their rich nutritional profile.
Bullet Point 3: ✔️ HIGHLY NUTRITIOUS, RICH IN ANTIOXIDANTS: Black Elderberries are most valued for their rich content of potent antioxidants, particularly anthocyanins, flavanols, and phenolic acids. Moreover, they contain fair amounts of Vitamins C, A, B6, Calcium, and Iron.
Bullet Point 4: ✔️ SUPER VERSATILE & CONVENIENT: Organic Black Elderberry Powder is easy to use and incorporate into your diet: simply mix it with water; add to smoothies, shakes, and other beverages; sprinkle this powder over oatmeal, cereals, or make elderberry tea and syrup.
Bullet Point 5: ✔️ GREAT FOOD COLORING AGENT: Toss away your artificial food dyes! This Organic Elderberry Powder by Food to Live will color your foods into a gorgeous burgundy tint while also boosting their nutritional value.
Value: 256.0
Unit: Ounce
",https://m.media-amazon.com/images/I/811KAsdi-mS.jpg,277.19,100+,256.0,Ounce,"Food to Live Organic Black Elderberry Powder, 16 Pounds Non-GMO, Made from Raw Dried Berries, Unsulfured, Vegan, Bulk, Great for Baking, Smoothies, Yogurts, No Sulphites, Contains Maltodextrin",21.806096816530843,255.38390318346916,92.13315891030311,170.82758330465907
196444,"Item Name: Organic Tianmu Ming Dynasty Tea (Loose) (8 oz, ZIN: 510441) - 2 Pack
Bullet Point 1: Organic Tianmu Ming Dynasty Tea (Loose) (8 oz, ZIN: 510441)
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Herbal Tea - Packed in a convenient upright pouch!
Product Description: Organic Tianmu Ming Dynasty Tea (Loose) (8 oz, ZIN: 510441)<BR><BR>Packaged in the United States in a cGMP certified facility (current Good Manufacturing Practice).<BR><BR>No fillers.<BR><BR>Manufacturer: TerraVita<BR><BR>Size: 8 oz<BR><BR>Loose Leaf Herbal Tea - Packed in a convenient upright pouch!<BR><BR>Ingredients: Green Tea (Organic)
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81jAOdGzfUL.jpg,276.31,100+,16.0,Ounce,"Organic Tianmu Ming Dynasty Tea (Loose) (8 oz, ZIN: 510441) - 2 Pack",21.806096816530843,254.50390318346916,92.10810436953753,170.74147011933954
195564,"Item Name: Jasmine Dragon Tears Tea (Loose) (4 oz, ZIN: 510598) - 2 Pack
Bullet Point 1: Jasmine Dragon Tears Tea (Loose) (4 oz, ZIN: 510598)
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 4 oz
Bullet Point 5: Loose Leaf Herbal Tea - Packed in a convenient upright pouch!
Product Description: Jasmine Dragon Tears Tea (Loose) (4 oz, ZIN: 510598)<BR><BR>Packaged in the United States in a GMP certified facility (Good Manufacturing Practice).<BR><BR>No fillers.<BR><BR>Manufacturer: TerraVita<BR><BR>Size: 4 oz<BR><BR>Loose Leaf Herbal Tea - Packed in a convenient upright pouch!<BR><BR>Ingredients: Green Tea, Jasmine
Value: 8.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81A45L7lkRL.jpg,262.69,100+,8.0,Ounce,"Jasmine Dragon Tears Tea (Loose) (4 oz, ZIN: 510598) - 2 Pack",21.806096816530843,240.88390318346916,91.69892389640609,169.34074377745378
46415,"Item Name: GlobalRose 250 Fresh Cut Pink Roses - Long Stem Roses - Fresh Flowers Wholesale Delivery
Value: 250.0
Unit: Count
",https://m.media-amazon.com/images/I/71nUiNqXhEL.jpg,267.99,100+,250.0,Count,GlobalRose 250 Fresh Cut Pink Roses - Long Stem Roses - Fresh Flowers Wholesale Delivery,30.297998637797534,237.69200136220246,88.69435477525373,159.37081106023643
156803,"Item Name: Lawry's Seasoned Salt, 50 lb - One 50 Pound Bucket of All-Purpose Seasoning Salt, Perfect for Restaurants and Caterers, Made With Blend of Salt, Garlic, Turmeric, Celery, Paprika and Other Spices
Bullet Point 1: BRIGHT COLOR AND LIGHT AROMA: Lawry's Seasoned Salt delivers a fine texture, bright color and light aroma; savory seasoning ideal for enhancing a dish's flavors
Bullet Point 2: HIGH QUALITY BLEND: Features an expert blend of salt and natural spices and herbs, including garlic, turmeric, celery, paprika, salt and other ingredients, containing 35% less sodium than regular table salt
Bullet Point 3: MADE FOR CHEFS: Blended with chefs, this 50-pound bucket of seasoned salt is ideal for professional kitchens; pour into smaller containers for ease of use; pre-mixed seasoning delivers consistent results with every use for repeatable recipes
Bullet Point 4: VERSATILE: All-seasoning salt comes in a 50-pound container, perfect for larger batches and adding the ideal balance of classic, beloved flavor to a variety of meals; add to proteins, vegetables and other dishes
Bullet Point 5: FEEL GOOD INGREDIENTS: Made with no added MSG, artificial colors or flavors; kosher; seasoned salt is an easy way to add balanced flavors to your recipes and keep a lower sodium content than table salt
Value: 800.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81+4UXbZuTS.jpg,258.895,100+,800.0,Ounce,"Lawry's Seasoned Salt, 50 lb - One 50 Pound Bucket of All-Purpose Seasoning Salt, Perfect for Restaurants and Caterers, Made With Blend of Salt, Garlic, Turmeric, Celery, Paprika and Other Spices",21.806096816530843,237.08890318346914,91.57724296856608,168.92623924332787
237087,"Item Name: Veggie Protein Plus™ - Organic Brown Rice & Non-GMO Yellow Pea Vegetable Protein Powder
Bullet Point 1: Plant-Powered Protein: Elevate your nutrition with Veggie Protein Plus - a blend of organic brown rice and non-GMO yellow pea protein. Packed with essential amino acids, it supports muscle growth and overall wellness.
Bullet Point 2: High Protein Bioavailability: Our formula boasts a remarkable 104 biological value, ensuring your body efficiently absorbs and utilizes every gram of protein for maximum benefits.
Bullet Point 3: California Prop 65 Compliant: Rest easy knowing our product meets California's stringent Prop 65 standards for metal limits. We prioritize your safety and well-being.
Bullet Point 4: Versatile Usage: Enjoy the flexibility of using Veggie Protein Plus in both hot and cold foods and beverages. Elevate your smoothies, recipes, and snacks with a protein boost that suits your preferences.
Bullet Point 5: Immune Support: This vegan-friendly protein blend contains natural immunoglobulins, promoting a robust immune system and efficient digestive function. It's your ideal choice for building and maintaining lean body mass while enhancing overall health.
Product Description: Veggie Protein Plus is a Natural Vegetarian Rice and Pea Protein from Organic Brown Rice & Natural Yellow Peas. It helps to maintain body weight and a healthy immune system. Biogenic Foods's vegan friendly Veggie Protein Plus is a bioactive, pure vegetable protein concentrate with naturally occurring immunoglobulins, which are more commonly referred to as antibodies. These immuno-globulins stimulate the activity levels of the immune system and are believed to promote healthy, efficient intestinal function. In turn, this also helps the body to utilize Veggie Protein Plus to help maintain and gain lean body mass from the branch chain amino acids of the pure rice and pea proteins. It is the ideal nutritional support for individuals who wish to add high quality protein to their diet to help promote optimal health and overall well being. BenefitsHelps the body control weight gain and produce lean body massProvides the body with highest biological value of protein- 104Use in hot or cold food and beveragesEasily dissolves with NO taste or odorNO bloating or laxative effectLow in fat and sodium100% non-dairy and lactose-freeNO chemical processing or harmful/unpleasant side effectsVeggie Protein Plus is a natural and organic vegetarian protein that provides the highest biological value (98% Bio availability) of any other source of protein, including eggs, milk, beef, fish, soy, potato and beans. Our product is GMO-Free (Contains NO Genetically Modified Organisms and/or Ingredients) we use only GRAS Rated Ingredients (Generally Recognized as Safe).*It is not recommended that this product be mixed with papaya or pineapple juices as the enzymes in these fruits may deactivate the protein. Nutritional InformationSuggested Use: Take 6 Tablespoons, 1 or more times daily, in 6 to 8 ounces of purified water or juice. Mixes easily in shaker cup.Veggie Protein Plus can be used in both hot and cold beverages. However, it is recommended to be mixed with water or other fruit juice. It
Value: 352.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61YWsnNpp8L.jpg,249.99,100+,352.0,Ounce,Veggie Protein Plus™ - Organic Brown Rice & Non-GMO Yellow Pea Vegetable Protein Powder,21.806096816530843,228.18390318346917,91.27721236188215,167.90815310162384
156703,"Item Name: McCormick Monteal Steak Seasoning with No Paprika - 25 lb. pack, 1 per case
Product Description: McCormick Monteal Steak Seasoning with No Paprika - 25 lb. pack, 1 per case McCormick Montreal is a blend of salt and seasonings designed to enhance theflavor of grilled meats and vegetables.Montreal Steak Seasoning can be sprinkled on or pressed into meats beforegrilling or broiling.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/41UkKhcMFnL.jpg,257.14,100+,1.0,Count,"McCormick Monteal Steak Seasoning with No Paprika - 25 lb. pack, 1 per case",30.297998637797534,226.84200136220244,88.21731405545712,157.83717005909682
121777,"Item Name: Magnificent Mixed Greens Bouquet | 15-Pack | Fresh Cut Greenery For Delivery By Bloomingmore | Home, Office, Birthday, Wedding Decor, DIY, Party Event, Housewarming, Teacher and Engagement
Bullet Point 1: 🍃 YOU WILL RECEIVE – Each pack includes 2 Leather Leaf, 2 Variegated Aspidistra, 4 Sword Fern, 2 Silver Dollar, 1 Baby Blue Eucalyptus, 4 Plumosus and 2 Green Pittosporum. Stem length is approximately 40 cm / 16 inches. Vase is not included. Please allow for small discrepancies in the color hue due differences in monitor resolution and subtle climatic changes during growing season.
Bullet Point 2: 🍃 FARM FRESH (NOT ARTIFICIAL) - Each stem is cut and shipped directly to you or your loved one from our fields. Suggested Delivery Date is 2 to 3 days before your event. Available Year-Round. Average vase life with proper care and handling is approximately 10 to 12 days.
Bullet Point 3: 🍃 IDEAL USES - Liven up your bouquets, centerpieces and floral arrangements with bouquets full of lush greenery. This Magnificent Mixed Greens Bouquet is perfect. Just add your favorite flowers to create an awe-inspiring arrangement or bouquet.
Bullet Point 4: 🍃 CARE INSTRUCTIONS - Remove greenery from box by cutting any straps located on the outside and inside of the box. Fill clean containers with at least 5 - 6 inches of fresh, cool water. Cut stems diagonally approximately one inch under running water. Immediately after cutting, place stems in the prepared containers. Keep greenery away from direct sunlight, drafts or excessive heat/cold. Change water and re-cut stems every 3 days.
Bullet Point 5: 🍃 CANCELLATION AND REFUNDS - Cancellations must be confirmed at least 1 business day before delivery date. Refunds will not be given for cancellations after this timeframe or if product has already shipped. We do not accept returns on floral products as they are perishable. Refunds will not be given resulting from negligence, weather, holiday schedule, incorrect delivery date chosen, or incorrect address.
Product Description: Liven up your bouquets, centerpieces and floral arrangements with bouquets full of lush greenery. This Magnificent Mixed Greens Bouquet is perfect. Just add your favorite flowers to create an awe-inspiring arrangement or bouquet. <br> <br> <b>Bouquet includes:</b> <br> <br> 🍃 2 Leather Leaf <br> 🍃 2 Variegated Aspidistra <br> 🍃 4 Sword Fern <br> 🍃 2 Silver Dollar <br> 🍃 1 Baby Blue Eucalyptus <br> 🍃 4 Plumosus <br> 🍃 2 Green Pittosporum <br> <br> ✅ Stem Length Approximately 40 cm / 16 inches <br> ✅ Cut and shipped directly from our farm upon order Shipped from the USA <br> ✅ Suggested Delivery Date is 2 to 3 days before your event. Available Year-Round <br> ✅ Average vase life with proper care and handling, Approximately 10 to 12 days. <br> ✅ Note: Please allow for small discrepancies in the color hue due to differences in monitor resolution and subtle climatic changes during the growing season.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/71kLdcoW8ES.jpg,248.98,100+,1.0,Count,"Magnificent Mixed Greens Bouquet | 15-Pack | Fresh Cut Greenery For Delivery By Bloomingmore | Home, Office, Birthday, Wedding Decor, DIY, Party Event, Housewarming, Teacher and Engagement",30.297998637797534,218.68200136220247,87.83115164358682,156.60524812469495
174153,"Item Name: Food to Live - Organic Brazil Nuts, 18 Pounds Non-GMO, Raw, Whole, No Shell, Unsalted, Kosher, Vegan, Keto, Paleo Friendly, Bulk, Trail Mix Snack, Good Source of Selenium.
Bullet Point 1: ✔️Completely natural, Organic, premium quality Brazil nuts. Non-GMO
Bullet Point 2: ✔️Brazil nuts are packed with nutrients and make an excellent snack both raw and roasted
Bullet Point 3: ✔️You can add these nuts to a variety of dishes or roast and spice them to your taste
Bullet Point 4: ✔️Brazil nuts are a rich source of selenium and generally great for you
Bullet Point 5: ✔️The Food to Live resealable bag will keep the nuts fresh for months
Value: 288.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81MscIf+yEL.jpg,238.61,100+,288.0,Ounce,"Food to Live - Organic Brazil Nuts, 18 Pounds Non-GMO, Raw, Whole, No Shell, Unsalted, Kosher, Vegan, Keto, Paleo Friendly, Bulk, Trail Mix Snack, Good Source of Selenium.",21.806096816530843,216.80390318346917,90.86119742821724,166.5057619968957
244823,"Item Name: TSAR CAVIAR Siberian Sturgeon Caviar 3.5 oz (100G) - OVERNIGHT DELIVERY - Black Caviar Sturgeon - Light-Salted Osetra Caviar Eggs - Gourmet Food Gifts - Malossol Fish Roe
Bullet Point 1: ✅ Siberian sturgeon caviar is an elite black caviar, obtained from sturgeon fish, with a delicate structure that melts in your mouth.
Bullet Point 2: ✅ This caviar comes in medium-sized pearls that are perfect for those who want a luxurious and elegant experience.
Bullet Point 3: ✅ The caviar has a dark gray shiny color that is visually pleasing and will attract a lot of looks.
Bullet Point 4: ✅ The taste of Siberian sturgeon caviar is unparalleled and will leave you wanting more.
Bullet Point 5: ✅ Many connoisseurs of elite types of caviar recognize this delicacy as a special game with an appetizing taste and aroma.
Product Description: Siberian sturgeon caviar is an experience of luxury and delicacy that is not to be missed. This elite black caviar is obtained from sturgeon fish and comes in medium-sized pearls that melt in your mouth, leaving an unsurpassable taste and aroma that will keep you wanting more. Its dark gray shiny color is visually pleasing and perfect for attracting attention. Many connoisseurs of elite types of caviar recognize it as a special game with an appetizing taste and aroma, making it a must-have for any fine dining experience. So, indulge in the taste of luxury with the Siberian Sturgeon Caviar.
Value: 3.5
Unit: Ounce
",https://m.media-amazon.com/images/I/6149nLA0IKL.jpg,236.25,100+,3.5,Ounce,TSAR CAVIAR Siberian Sturgeon Caviar 3.5 oz (100G) - OVERNIGHT DELIVERY - Black Caviar Sturgeon - Light-Salted Osetra Caviar Eggs - Gourmet Food Gifts - Malossol Fish Roe,21.806096816530843,214.44390318346916,90.76990610940494,166.1994471968872
51152,"Item Name: Spanish Serrano Ham Bone in from Spain 15-17 lb with Ham Holder & Knife - Jamon Serrano - Jamón Serrano Español - Serrano Ham from Spain - Spanish Ham - Cured Ham (NO Nitrates or Nitrites)
Bullet Point 1: 100% NATURAL INGREDIENTS: Crafted from pork shoulder ham and seasoned with Mediterranean sea salt, it is minimally processed with no artificial additives. It contains no nitrates or nitrites. GMO and Gluten free. USDA approved as a bone in ham.
Bullet Point 2: PREMIUM CURING PROCESS: Our serrano ham leg is made from top-quality serranos that are marbled with fat and cured with Mediterranean salt in the crisp air of the Spanish mountains, giving it a distinctive and unmatched flavor.
Bullet Point 3: SELECTED FOR QUALITY: The finest cuts of Spanish ham serrano are carefully chosen, ensuring a 100% natural product with an aromatic and flavorful result after the curing process, making it a perfect choice for discerning palates.
Bullet Point 4: VIBRANT COLOR AND AROMA: This serrano ham leg displays an attractive pink-to-red hue, complemented by its shiny fat. Its delicate yet slightly salty taste and fragrant aroma make it ideal as a Christmas ham centerpiece.
Bullet Point 5: COST-EFFECTIVE AND WELL-BALANCED: A more economical option compared to jamon iberico de bellota, this Serrano ham provides a similarly rich flavor but with less fat. Although Iberico ham from Spain is known for its fat content, Serrano ham offers a perfect balance.
Bullet Point 6: A SPANISH TWIST ON PROSCIUTTO: While italian ham and prosciutto leg are cherished for their tender texture, our serrano ham brings a firmer bite and a more robust, authentic Spanish flavor, reflecting traditional curing techniques.
Bullet Point 7: EASY TO STORE AND DURABLE: Keep this bone in ham in a cool, dry place away from direct sunlight to maintain its freshness. Whole and skin-on, it adheres to US law with the hoof removed, ensuring convenience and long-lasting quality.
Product Description: Experience the true essence of Spanish cuisine with our Spanish Serrano Ham, expertly cured for an authentic and rich flavor. Made from pork shoulder and seasoned exclusively with Mediterranean sea salt, this jamón serrano is a 100% natural product, free from additives, nitrates, or nitrites, and USDA-approved. What sets our Serrano Ham apart is its traditional curing process, perfected in the fresh, cool air of the Spanish mountains. This unique method enhances its flavor, creating a distinct and robust taste. Crafted from premium serranos with marbled fat, it delivers a firm texture and a beautifully balanced flavor. The serrano ham leg also boasts a fragrant aroma and a striking color from pink to deep red, making it ideal for celebrations, including as a classic Christmas ham. If you're looking for a more affordable yet flavorful option, this Serrano Ham serves as an exceptional alternative to jamon iberico de bellota. While Iberico ham is cherished for its rich fat content and intense flavor, our Spanish ham provides a more balanced taste with less fat, making it a healthier yet delicious choice. Compared to products like prosciutto leg or Italian ham, Serrano Ham stands out with its firmer bite and bold, authentic Spanish flavor, honoring the centuries-old Spanish curing tradition. Each purchase includes a ham stand and knife, allowing for easy slicing and serving at any event or gathering. To ensure longevity, store this bone-in ham in a cool, dry area away from direct sunlight. The ham comes whole, with the skin intact, and adheres to U.S. regulations with the hoof removed for your convenience.
Value: 272.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71ytMPQpAmL.jpg,234.99,100+,272.0,Ounce,Spanish Serrano Ham Bone in from Spain 15-17 lb with Ham Holder & Knife - Jamon Serrano - Jamón Serrano Español - Serrano Ham from Spain - Spanish Ham - Cured Ham (NO Nitrates or Nitrites),21.806096816530843,213.18390318346917,90.72041498934813,166.0336008422896
100681,"Item Name: Spice Jungle Korintje Cinnamon, Ground - 25 lb. Bulk
Bullet Point 1: Ground Korintje Cinnamon has a warm, spicy and sweet flavor profile. Ground into a fine powder for convenience, this classic spice is a kitchen staple
Bullet Point 2: Commonly found in sweets such as cookies, cakes, puddings, or stewed fruits, this spice is also a key ingredient in Chinese Five Spice Powder and the Indian Spice, Garam Masala
Bullet Point 3: All Natural, Gluten-Free, Kosher Parve, Non-GMO
Bullet Point 4: SpiceJungle Brand - 100% Satisfaction Guaranteed
Product Description: <p>Debonair and polite, this sweet cinnamon watches Masterpiece Theatre and bakes apple pies for the neighbors.</p>
Value: 400.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61iOvs+kadL.jpg,234.85,100+,400.0,Ounce,"Spice Jungle Korintje Cinnamon, Ground - 25 lb. Bulk",21.806096816530843,213.04390318346915,90.71488319500497,166.0150729524749
266544,"Item Name: Peanut Butter Curl Sauce, 5 Gallon, 45 Pound -- 1 each.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/51X11xukaLL.jpg,242.89,100+,1.0,Count,"Peanut Butter Curl Sauce, 5 Gallon, 45 Pound -- 1 each.",30.297998637797534,212.59200136220244,87.52604115533882,155.63787752189256
101333,"Item Name: Layla Painted Roses 50 cm - 125 Stems
Bullet Point 1: Cut and shipped directly from our farm upon order
Bullet Point 2: Stem Length (Approximation): 50 cm / 20 in Approx. bloom size: 5 cm / 2 in
Bullet Point 3: Available All year round Shipped from Ecuador
Bullet Point 4: Suggested Delivery Date is 2 to 3 days before your event
Bullet Point 5: Average vase life with proper care and handling, approximately 7 days
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/610+SYwyRHL.jpg,239.38,100+,1.0,Count,Layla Painted Roses 50 cm - 125 Stems,30.297998637797534,209.08200136220245,87.34313700484687,155.06048132834067
