sample_id,price
136370,25.99
115852,18.46
69816,6.99
121877,28.74
280434,7.685
155756,1.48
211545,4.99
291365,3.785
6684,4.98
5713,13.99
274914,4.5
19746,33.5
86768,71.23
13123,19.93
710,15.435
107316,9.28
94929,3.39
235166,30.37
257108,9.4
132194,5.49
16914,15.4
286791,81.27
252511,13.18
186555,8.005
57258,38.98
135384,17.8
244727,2.93
124414,3.33
115768,31.05
255278,37.39
112348,49.99
74099,19.99
24495,24.95
58100,7.19
280261,5.21
187303,8.69
201955,5.99
233550,29.99
71575,12.67
145895,35.63
249670,14.9
31905,8.99
235755,4.0
183633,1.69
70636,9.14
111592,79.95
72685,38.0
184983,8.985
69435,42.27
117795,9.12
287154,10.99
117581,25.99
134973,6.695
294515,8.68
30363,89.99
85514,151.04
212600,17.86
195933,77.49
49471,31.275
3992,17.99
298882,58.27
1069,2.155
63252,12.83
140708,22.97
266887,14.55
263793,3.02
263841,4.46
42825,6.49
138726,19.99
174487,18.99
156690,109.96
149019,4.98
267157,9.49
21636,33.99
287136,15.535
136840,7.99
42058,9.21
241383,34.99
55761,12.97
90241,9.95
29061,7.19
124167,8.48
129325,32.99
285103,10.99
37963,3.04
203216,16.32
76397,27.99
62824,9.99
45039,12.19
268014,44.99
51555,57.99
138751,21.99
219049,42.995000000000005
126621,10.49
212965,4.235
274759,5.11
280762,14.1
289362,6.24
64917,16.49
165373,25.32
123387,17.99
254406,11.82
220774,35.94
67673,12.739999999999998
157766,19.99
35138,6.98
272183,22.98
143991,24.29
36997,2.19
119048,8.17
232845,9.99
228679,4.69
32236,11.31
163546,64.08
186231,8.18
13600,26.29
243374,18.95
27942,10.99
40471,4.39
97353,2.19
202460,33.76
188152,14.115
140564,2.72
282914,0.885
179548,28.99
233732,29.42
81953,10.5
266452,39.24
238397,10.69
34741,7.99
239387,25.99
178979,17.99
263228,10.99
202198,13.95
200810,16.79
187487,4.99
222985,58.24
162163,1.7799999999999998
147601,11.95
79315,12.075
149800,13.99
230257,6.28
194519,5.46
78075,3.19
13143,25.95
149043,26.09
149903,103.63
151444,11.88
197833,59.99
108804,145.49
48678,2.0
39116,80.16499999999999
117041,26.99
200937,10.99
21995,17.95
20468,18.06
73036,19.865
242679,1.89
271575,21.99
247195,32.46
231716,48.99
210217,1.29
117849,9.99
148175,3.085
188675,57.51
201028,17.68
166349,6.33
216549,10.435
71455,21.99
254909,6.49
222298,21.01
54479,2.14
258314,2.59
181786,6.24
94298,1.44
144442,11.64
208100,9.99
283850,36.74
222082,55.08
280663,10.99
28966,17.22
281239,6.49
194487,1.67
73701,8.69
195773,59.07
199433,2.28
61306,17.99
229015,49.06
251221,55.04
111,11.695
149490,4.19
252332,16.59
19077,17.47
84991,3.79
128691,5.02
97027,47.99
110565,16.97
255824,61.95
238816,11.95
148931,45.99
165681,10.0
41436,94.98
258586,8.99
159360,3.16
196766,3.43
214123,180.86
202976,22.95
231674,125.99
271634,25.82
16572,10.98
105081,25.95
8149,9.39
153867,38.24
227923,47.69
193370,19.03
217856,29.99
212461,4.16
147344,86.43
66331,29.99
177116,8.49
163260,2.505
225796,5.99
52712,19.99
92383,79.12
81524,9.98
283078,89.99
287174,56.78
188586,16.99
189028,24.99
222714,24.66
253599,1.735
277157,2.73
165118,8.99
184463,13.92
55266,49.99
190355,14.375
169823,11.68
292574,0.99
152296,26.71
111700,6.640000000000001
226355,4.34
22918,47.36
243020,24.99
70212,10.47
156578,98.99
233645,20.95
83427,3.48
96435,11.505
8792,24.99
85590,4.74
249458,6.66
57358,21.99
59932,11.69
119537,19.11
230899,5.09
188922,24.2
253766,63.03
69693,6.09
260698,30.99
287591,1.755
12125,22.0
132468,13.245
70307,13.96
56378,4.98
112072,32.19
229380,35.8
298407,22.9
57907,59.99
193247,16.74
47256,43.52
283072,31.96
242944,45.99
120330,11.49
205000,19.49
135563,60.26
258148,5.3100000000000005
81857,2.29
3222,5.82
215532,6.7
276924,8.98
73893,96.99
24418,32.49
192426,12.41
42730,14.99
179038,213.5
138539,69.92
98004,12.95
141657,17.0
184178,7.65
128588,149.09
195408,34.53
106417,5.74
272318,7.79
19239,23.33
80183,7.78
26466,22.880000000000003
67464,20.49
93282,25.58
203148,37.98
17307,20.95
240114,42.99
66633,9.49
54770,26.95
206850,13.49
136833,26.99
180826,8.99
3886,81.28
248854,2.51
265578,26.34
797,23.36
222196,13.74
261628,14.0
238237,29.995
187521,7.265000000000001
232392,42.88
34606,8.88
199446,6.29
129761,39.84
22926,5.69
208837,94.4
243740,49.99
167626,21.51
289249,19.74
95559,9.15
169853,120.97
188301,6.74
224921,10.98
253984,3.99
249188,13.95
210191,39.57
264386,79.99
296722,9.34
43705,29.95
258354,98.75
71094,24.99
153376,25.9
50376,9.99
67485,22.99
139350,37.0
54303,14.18
257456,20.505000000000003
239897,9.99
229630,13.34
171606,74.69
297943,5.98
193753,52.34
185636,161.38
295859,18.95
173756,59.49
13491,9.455
57972,39.95
56517,9.99
226470,11.0
106092,62.99
215632,8.7
126315,3.99
64382,14.51
266708,11.86
69532,32.88
25109,7.95
98368,18.99
112433,8.95
110730,12.985
246469,10.48
9639,4.99
225159,10.0
242204,40.56
49815,9.055
159566,10.29
30482,5.49
172422,16.99
147673,83.74
260938,23.82
79053,13.34
41673,1.97
33930,37.95
192915,71.96
6343,8.99
116457,53.49
222372,37.735
7448,132.17
32025,24.82
206333,19.99
191104,9.99
287924,3.28
136792,6.449999999999999
247437,29.95
48630,11.245
234087,29.63
55624,15.39
240702,36.99
3080,2.98
67807,8.99
61630,18.0
102618,12.48
33825,11.99
119982,21.74
193188,25.67
239448,4.32
283420,11.56
241100,160.0
133062,16.99
168754,4.69
78028,46.26
208980,8.76
26276,16.2
246283,11.39
154209,28.43
264894,74.98
243204,31.33
221079,7.99
161882,98.24
38115,10.3
91221,4.09
162024,2.84
204779,12.99
287888,18.96
164297,2.0
218246,21.96
123450,13.99
33254,18.68
23931,49.99
271124,5.625
255554,14.69
111282,3.99
296794,35.09
68700,19.99
45019,11.09
9787,13.59
191568,6.24
19961,93.46
31355,5.49
211737,5.295
41213,5.99
77649,24.82
202851,12.59
163413,2.74
290116,2.92
95703,12.99
121908,27.99
288441,2.99
18731,50.19
143584,26.09
237687,75.0
201078,16.99
140283,35.0
194135,54.99
74518,15.95
223809,4.49
174418,2.14
100878,14.865
240755,2.265
61937,22.485
155282,31.985
108168,3.99
249132,93.54
87788,1.47
2981,21.55
35422,17.49
272321,9.49
187566,13.56
3699,85.94
31195,6.85
219695,9.45
256755,24.49
55052,23.99
143106,16.5
281020,24.99
45566,25.2
99635,19.99
266827,10.0
187180,66.35499999999999
224415,5.98
253937,33.255
226640,3.99
6348,9.985
207569,62.63
289846,13.165
222221,17.99
3254,4.49
8561,14.27
38470,6.11
248549,14.245
18265,58.81
221145,44.52
193986,13.22
258307,6.49
287984,88.83
115138,27.5
247381,34.99
97938,2.29
106765,8.22
34712,0.55
128229,8.61
65013,8.34
125713,8.84
107751,8.9
263826,9.85
21980,35.97
34538,3.92
245019,37.9
119530,1.0
177854,28.99
241172,12.99
63761,8.78
243299,35.49
220072,38.99
29404,1.7
262186,19.42
206540,18.77
88597,24.99
173862,20.49
285479,2.88
261843,13.99
253460,21.05
210449,1.79
82963,7.31
11394,72.35
92028,26.36
235701,29.95
114132,4.485
176854,8.655
28157,3.99
264294,2.99
77625,43.35
167005,3.44
162450,19.03
260715,6.59
266196,19.51
160915,19.9
247617,19.35
1976,27.61
123677,17.9
59071,74.375
179487,25.98
52368,28.365
192360,19.99
258984,5.99
118552,27.18
2839,3.14
215670,9.99
13963,13.64
146764,56.37
109185,31.405
211569,20.99
125573,5.52
97787,27.7
97436,5.705
84136,4.18
165858,4.46
108348,38.12
207758,22.99
66183,21.97
286937,34.96
104926,38.55
50824,31.130000000000003
122557,8.99
44240,23.97
86054,13.9
195916,41.92
51493,5.79
42445,75.5
1690,52.61
30442,3.11
66517,6.49
55176,31.245
96431,2.49
289199,29.24
690,48.23
217564,96.115
283432,3.42
171496,2.86
245666,20.0
107686,3.74
211101,7.235
174443,12.14
287032,3.14
175338,22.26
179796,67.36
290850,10.85
135778,3.855
280249,1.56
142964,55.93
51903,14.32
267562,12.49
235540,2.07
119397,14.8
119706,6.99
41199,44.3
147018,68.14
19145,43.5
64130,39.99
186125,11.99
66435,33.24
29733,3.69
199515,20.3
68778,66.99
81235,95.05
12346,31.49
252647,164.0
165668,4.385
283880,17.315
284144,6.325
263474,28.5
162950,3.97
82972,13.49
71005,1.28
10576,14.69
207860,11.99
147166,18.13
17797,11.98
4361,2.0
185066,18.99
184418,10.8
5633,57.7
153258,29.53
149914,17.2
97401,17.330000000000002
173705,3.48
127299,73.92
292043,8.16
21301,24.49
228195,12.95
82808,13.92
172416,30.71
204533,83.88
101607,28.99
239451,5.57
25582,19.94
122457,2.46
75150,8.395
180741,13.41
35479,25.25
98379,4.005
40112,7.1
226617,29.99
275175,126.51
1487,35.63
114051,9.99
274341,12.165
233654,5.99
108896,14.99
132058,17.49
191582,2.77
131636,14.5
181221,73.98
163651,35.99
94246,29.2
125269,14.785
235995,108.62
68938,9.49
149603,38.54
101802,17.99
127869,115.36
232511,35.5
123241,68.13
40073,3.98
113490,58.41
196505,54.36
173519,21.99
55699,48.95
166608,23.75
191932,1.36
59625,11.99
136520,13.11
178721,25.99
206684,2.0
173597,6.33
95098,11.99
245478,82.66
159810,25.0
125820,23.0
42015,6.404999999999999
136702,16.88
81300,2.41
269723,45.99
3584,25.99
72867,6.98
180698,20.18
216057,0.96
252407,22.25
1807,83.74
14791,29.99
107685,23.99
18694,35.39
210911,10.88
244040,4.79
23418,81.35
253429,16.69
241019,16.99
162860,4.79
240424,6.99
246772,9.95
96775,10.91
3408,5.62
1368,59.48
119793,7.26
112234,13.99
96668,66.26
150937,4.69
127338,2.49
89696,3.63
7584,17.84
210832,22.95
219754,12.99
245903,38.99
173945,4.79
243870,74.51
267388,22.72
247869,10.99
197945,5.62
42326,5.49
50863,27.99
149067,7.59
153633,76.3
69581,12.34
276526,9.08
282962,13.81
268949,1.48
178749,153.22
181698,2.28
39725,42.49
136353,5.75
145760,50.76
36562,27.99
209240,5.29
276934,5.99
247018,8.99
297816,399.99
14317,6.99
177183,11.44
76645,41.495
18234,64.31
121808,111.98
71492,25.4
246704,86.99
147106,4.07
162871,38.49
222691,6.6
167784,7.98
143108,4.0
261160,27.95
161872,92.34
59209,9.96
289914,14.99
158819,5.07
161165,99.68
210640,13.99
52615,38.94
29360,25.97
66009,18.95
158490,4.99
165760,6.99
103926,21.99
142052,86.02
131501,1.96
27019,42.625
252588,25.95
199380,11.25
267365,18.02
272483,47.25
129864,66.0
98451,5.24
35923,5.305
46495,19.69
262881,170.69
227464,40.24
219130,14.86
13096,5.59
19767,26.14
172231,7.29
18591,3.99
236706,23.62
128035,136.69
173922,7.99
97371,22.48
269809,6.49
92610,13.935
278817,4.69
169844,54.85
144440,11.99
56146,32.99
103124,38.99
185763,24.99
269149,24.0
284959,17.5
232955,18.56
121180,16.99
132524,11.285
267558,1.11
214580,3.89
263628,51.98
102001,8.99
233723,23.99
191919,41.75
164690,6.055
278037,6.640000000000001
7786,30.5
247915,20.4
155454,1.63
180880,84.62
84497,16.95
23677,10.765
97952,5.74
245261,14.99
131950,7.93
271872,3.79
183991,12.49
135053,2.035
204871,5.640000000000001
138906,16.47
143602,20.08
92258,30.1
54217,0.98
155750,11.0
126467,17.99
166904,4.64
73447,55.36
298736,60.0
85893,2.895
180061,11.99
50149,9.89
171819,50.33
29780,36.29
280975,14.21
230307,20.415
135328,14.97
144606,6.1850000000000005
251590,19.99
74453,6.49
45137,6.635
259319,7.03
6054,74.98
70426,143.7
106162,150.7
181063,6.255
287552,5.99
135229,11.99
67230,19.99
268905,12.99
61981,12.28
38967,3.825
282898,0.785
197441,31.64
105079,3.99
145647,50.76
281581,4.235
22843,3.19
258526,2.28
257414,4.205
34619,16.79
166243,212.15
116290,14.95
293244,47.150000000000006
36581,4.09
25249,22.49
275529,15.32
206716,15.46
108003,5.63
81939,5.79
69276,52.49
196576,124.52
36786,6.745
2580,128.44
163218,16.38
160078,15.55
274182,12.63
292538,29.24
206147,1.45
86885,27.7
124812,2.18
140860,4.43
62217,31.99
79732,1.99
234107,6.94
26129,5.29
64880,8.83
231090,4.59
157073,90.29
253963,7.25
296924,1.79
299255,45.99
88039,1.5
151302,23.03
88580,26.27
269977,24.74
243353,39.95
104921,13.83
159460,3.62
3175,1.98
79875,14.35
133759,24.16
80939,9.695
120818,12.97
118477,4.995
237306,24.7
88686,96.595
194538,12.1
286321,18.8
87246,0.52
146810,117.49
9259,18.5
87467,5.24
285936,7.49
180951,47.9
12951,37.83
244046,4.44
120407,3.74
182677,2.12
281409,7.495
70347,33.96
294753,2.04
8341,20.99
173216,71.36
217468,2.12
247768,71.35
47745,3.99
30610,0.86
267848,8.74
126969,94.91
81414,2.045
102301,48.89
35551,28.41
199313,22.99
224914,10.98
262189,4.885
3071,2.96
246188,2.98
130303,18.68
69686,21.88
290788,43.445
135682,35.09
43242,62.99
146483,50.13
284834,4.385
107284,17.99
249253,16.95
77752,16.59
38029,25.29
20673,46.93
297474,17.91
99305,12.99
153996,6.99
203890,18.23
193560,47.5
76634,30.21
241279,8.99
103909,3.98
27516,11.39
239892,16.99
214368,21.78
111636,29.0
39602,89.99
216664,16.87
9249,12.99
170909,15.125
166076,9.03
50729,28.19
162469,13.99
131080,13.11
222663,12.99
105868,39.49
3102,3.94
68787,19.0
143861,16.77
197518,24.0
71631,25.43
224178,12.94
61522,27.95
107372,8.9
118815,16.95
262421,2.25
183977,5.38
254582,14.99
34996,3.88
31925,10.99
211561,12.99
253986,21.66
237392,42.49
72193,9.98
8212,18.98
115516,17.99
24799,5.99
233520,21.575000000000003
145111,34.81
297350,5.96
88975,6.415
230758,16.99
267490,5.99
221108,8.99
262086,5.59
181332,3.49
157863,3.49
232132,5.94
279296,104.99
198529,17.99
165592,7.685
212989,18.99
200588,22.9
69469,10.99
45564,16.25
235027,25.95
64837,23.6
280749,65.77
136490,6.085000000000001
147690,76.44
125576,49.95
103673,2.5700000000000003
120829,58.85
68206,11.49
172411,2.905
297025,3.97
150973,28.425
202415,4.0
6189,3.985
224533,11.95
160892,99.99
217676,9.99
52359,19.94
145916,32.2
250907,68.49
62220,9.23
178762,56.99
48986,3.42
50895,7.45
10293,1.1949999999999998
280090,9.84
277082,2.99
67844,11.94
166158,157.055
5255,20.99
128401,29.98
50330,8.040000000000001
134501,26.99
279141,23.81
130723,51.18
52353,31.99
87963,1.08
186568,9.21
159537,13.0
279552,21.435
270801,11.32
292914,11.48
257533,12.0
247552,10.095
258680,21.99
179198,9.045
285429,8.99
7217,22.98
91048,21.97
108132,38.99
203839,39.89
77628,1.2
134514,10.989999999999998
73593,8.29
200870,10.975
119110,24.99
24524,32.38
195924,45.75
104574,6.49
268072,15.99
145694,46.8
144940,86.91
172698,45.98
233801,17.94
208398,65.99
136373,4.92
230320,48.95
149513,38.43
16,19.37
175879,7.99
198042,17.31
230647,4.98
39782,6.43
6728,50.99
94286,2.49
186893,3.98
166233,85.89
282006,27.99
271478,15.295000000000002
79811,53.86
157943,125.14
226033,39.95
80708,8.49
231663,37.49
35730,12.49
288388,25.86
277866,1.94
179647,15.99
288090,2.68
85111,6.59
274186,13.645
179543,17.96
281240,3.44
103281,26.48
23673,11.935
107538,22.48
18582,3.745
168633,6.28
176276,36.82
171258,13.99
177478,5.99
208763,73.91
99575,38.99
76068,14.29
287197,15.69
276661,1.48
218616,2.99
78248,21.035
110220,16.86
170612,15.025
17871,20.98
34628,54.875
268670,23.52
157693,130.65
269224,13.49
126428,19.96
116651,4.49
30594,8.99
20802,64.31
66882,6.795
128894,35.33
94491,8.99
112610,34.99
160690,12.03
238082,1.42
205523,9.95
75821,16.384999999999998
7869,7.98
216280,24.99
278035,34.84
14254,14.99
258605,44.49
30686,17.05
276035,2.23
184350,8.84
160306,20.78
51828,2.08
239680,9.23
270282,60.49
53307,16.48
61221,12.99
8533,15.28
225834,4.390000000000001
285249,5.48
143588,29.13
91738,39.29
279669,0.98
238675,6.695
29674,9.98
49901,8.61
49461,5.365
129787,35.8
233977,39.95
277238,6.99
113147,17.99
180174,2.49
161708,81.52
187886,4.99
16012,10.19
95004,26.95
70244,16.99
62762,16.1
242606,5.19
295184,17.74
35488,45.99
9079,2.46
172871,2.98
199549,14.055
277293,7.29
232122,1.76
195702,89.4
245519,5.48
239417,27.99
115712,27.99
186395,39.49
232533,23.0
72967,12.0
192355,18.59
38442,12.5
95717,2.5
227404,8.24
210777,26.98
278705,37.99
106755,5.94
47580,11.95
261358,3.22
199660,4.79
133470,51.26
223175,13.95
79473,3.73
291817,46.49
159916,6.025
200299,105.28
102251,18.99
241890,8.01
238739,6.99
256116,89.56
99010,4.41
267415,40.94
192726,6.04
68202,3.39
215965,34.99
204875,6.0
111500,11.49
91137,30.28
58278,14.82
138990,46.74
92104,3.13
42676,30.35
294327,1.48
295796,14.99
107861,5.78
241956,38.27
123495,9.99
242338,20.94
251615,52.26
147465,10.985
131711,14.99
145269,34.5
211273,8.19
40437,11.83
55446,26.09
271811,54.54
16807,12.98
271781,4.69
3708,19.99
229861,5.99
43569,39.95
13505,130.94
117152,8.89
256367,2.1
251346,8.185
264759,17.99
237073,16.49
293021,51.21
161827,96.69
196728,19.99
186263,8.835
269581,27.71
85584,10.05
225901,43.95
297294,44.79
238649,54.8
108493,44.99
93512,4.45
177632,14.95
110536,59.99
180781,3.3
124393,30.0
261226,7.33
267714,23.99
193801,22.99
113160,10.89
211109,27.95
126247,5.595
144132,26.99
9577,28.99
143298,10.29
277189,5.79
118648,13.49
20281,54.69
69753,49.99
227389,16.49
131309,20.23
144024,141.62
195986,65.54
18341,23.36
276446,4.17
197163,6.59
275578,16.6
32299,1.32
6400,10.56
98578,38.5
222628,61.24
76635,14.53
108686,42.44
160889,14.94
250654,12.94
99758,28.46
143348,22.74
147797,27.61
161163,122.22
164786,7.99
5993,5.39
56982,3.29
87211,2.82
11723,2.39
97637,4.18
70861,0.96
163813,11.235
137923,21.99
128527,5.875
277058,3.49
151598,6.49
25560,26.94
120838,12.535
197336,11.99
198816,4.39
260214,40.0
465,18.98
58822,7.74
60823,8.440000000000001
274822,2.88
35781,1.19
149520,57.63
282483,6.49
202912,7.015000000000001
118274,27.8
82096,11.02
133173,19.99
37706,3.79
106494,14.99
55683,15.49
243980,6.49
294998,3.49
228727,9.99
204064,32.055
234210,8.49
133811,13.95
105090,17.95
265929,18.99
42506,61.465
184527,32.96
78088,1.42
105744,2.79
117223,54.95
13424,13.99
149022,19.995
205140,24.82
79964,2.81
266386,20.955
14285,17.674999999999997
77962,64.985
95811,19.99
45436,3.99
91662,6.5
188249,6.47
285938,5.98
249932,5.16
299037,17.29
133988,15.85
275424,37.63
272561,74.83
218141,6.630000000000001
120594,48.0
29096,11.3
91158,40.31
5940,12.24
225552,31.41
187717,5.87
28581,27.06
18588,7.69
63386,7.98
66117,52.52
14553,11.5
23496,16.04
135815,14.99
19881,72.93
262472,16.0
262202,84.35
43700,50.7
173964,3.68
72718,15.99
2269,52.61
215260,12.98
268446,10.75
92789,25.505000000000003
196601,40.08
225734,83.96
268034,19.99
66453,48.99
9076,19.95
108130,19.3
290652,5.955
196656,89.3
71177,5.46
44977,33.99
44047,16.245
238856,13.94
35047,4.59
170523,14.49
231548,54.95
168621,1.39
125176,27.99
276947,30.975
238267,13.99
134596,21.5
277627,4.48
126760,1.375
3091,7.025
57597,82.47
295752,6.67
197043,6.99
197178,16.99
74846,15.0
270613,29.99
245985,52.99
138167,19.97
50358,1.935
66805,41.99
208265,9.99
50438,14.99
147833,35.63
73220,27.99
128760,67.355
266595,26.48
34117,26.99
266170,34.94
200382,4.98
157395,96.49
31693,1.78
13379,18.98
167470,4.29
62769,5.17
23553,1.97
297908,7.68
59904,3.78
119270,24.99
220956,9.97
11063,58.79
270644,8.55
155932,8.93
208892,69.74
252045,18.42
199989,143.38
109526,11.97
123638,17.99
69940,192.44
245122,6.29
21991,14.57
105069,5.99
244572,19.49
270218,7.29
266510,120.42
3946,22.6
224656,17.99
92478,16.99
224603,14.99
155316,25.47
151763,2.14
178614,11.0
162066,4.74
288493,3.7
147773,51.54
86180,20.71
2381,26.09
138693,21.93
284326,6.215
102660,9.99
186948,10.235
59761,28.41
4520,26.76
260080,10.095
31906,7.42
258628,21.95
17475,12.31
14135,62.99
191374,44.99
190869,30.27
274209,3.92
80681,20.39
14096,2.59
31759,29.98
251409,18.55
37838,5.85
27381,8.045
285399,10.25
257308,10.61
220419,31.05
288626,32.99
166939,4.29
228106,30.97
11515,8.185
25013,10.6
138835,12.55
149745,27.61
73783,1.99
138904,117.73
209952,43.485
287996,8.95
158420,11.89
177843,28.97
36810,17.67
188110,14.99
184430,12.99
293950,19.95
23707,18.1
72880,2.535
3803,29.36
289578,17.99
207982,204.49
291186,4.29
277089,46.585
105213,23.99
101492,3.76
23234,21.5
2010,18.47
134155,19.8
16922,13.99
42989,8.99
291398,32.99
195192,86.47
236976,4.49
384,26.96
2444,50.1
244527,8.98
230576,9.44
175949,14.24
28114,2.26
101851,19.99
238996,39.95
32745,6.385000000000001
227865,14.99
64297,52.99
13359,24.41
12825,117.79
98105,12.49
58386,3.14
145383,17.97
21790,329.99
253761,94.38
68805,4.99
260366,19.83
200238,38.98
194581,4.59
13722,2.99
125482,12.94
86494,19.69
178033,37.99
244639,5.985
242448,10.49
188664,8.29
86159,22.78
290930,62.49
218705,12.99
33024,14.235
272567,39.19499999999999
34336,10.99
198672,11.99
154646,22.34
149893,15.4
22405,8.97
64287,19.79
48568,26.96
205625,9.29
106400,19.97
201523,10.75
233950,40.89
291208,5.49
287048,3.21
33552,22.99
225388,27.59
201630,9.99
115701,31.0
103764,9.48
180232,4.32
284375,4.95
183387,42.47
267834,76.99
110582,46.47
6711,31.24
42485,5.16
284173,10.78
210157,9.99
112773,34.99
267623,9.99
34255,21.85
266353,8.05
54654,39.64
103571,15.43
223912,8.69
45511,18.98
158333,5.455
8093,91.32
131958,16.13
153182,7.98
21801,9.99
190817,5.23
248982,23.89
295781,8.99
6981,31.74
118191,21.69
157203,123.07
185997,18.29
39843,1.435
105133,19.45
245174,17.0
180707,14.79
93639,13.66
75041,2.33
245798,51.95
72021,13.79
137174,9.99
168784,59.99
109414,12.15
133966,5.48
15109,10.95
255119,6.59
12853,15.49
220243,17.485
281377,3.37
191301,69.99
94075,11.48
120386,1.145
297795,18.99
241641,31.13
48894,19.22
26803,6.08
261228,142.41
134660,21.415
184545,11.99
98953,4.890000000000001
54067,14.99
15078,5.18
53843,12.58
120251,12.99
58178,24.99
294085,24.26
47906,3.54
222624,20.76
96823,1.79
161008,38.235
91046,5.0
92785,9.49
248443,34.95
248980,35.91
134292,29.99
167574,43.99
187371,2.18
1704,20.68
290824,56.85
295698,19.8
62472,34.99
100949,14.96
187085,15.49
79394,70.64
171810,17.49
138022,23.79
206276,7.265000000000001
78583,3.98
76833,16.45
222829,14.25
18638,44.95
253804,30.17
189246,13.4
178837,12.94
133123,54.99
224482,5.640000000000001
172328,13.87
136424,3.59
46303,2.995
155967,7.29
68367,49.99
130326,14.95
89795,3.99
232772,30.705
118184,4.27
269360,4.995
247562,2.99
292465,23.99
80055,129.95
247249,22.0
178041,6.98
197041,21.49
64066,13.64
46072,4.975
278460,7.99
138708,49.25
151541,24.99
70271,6.39
216340,1.38
149563,7.95
36521,3.3
99346,22.99
220249,4.99
29964,23.99
260967,19.075
296200,11.6
95684,5.64
129239,5.25
64322,1.25
156223,2.99
165971,108.74
277875,1.63
114551,22.99
459,25.245
246893,59.99
8775,25.49
72835,35.12
277286,8.99
295415,5.98
227241,1.67
172609,2.0
229793,1.79
137345,5.66
42710,29.98
211386,92.99
15070,19.99
109650,2.99
97731,14.99
72318,43.95
254862,9.33
83057,8.49
133334,19.99
212641,18.99
28814,44.88
85016,23.630000000000003
134546,12.51
74523,9.915
134463,18.89
231693,37.285
80720,25.99
75474,23.97
24086,8.69
69386,1.935
99053,12.95
22170,13.25
153852,10.99
128562,120.83
12498,7.36
161007,62.21
177013,6.18
254591,1.0
227991,45.28
21672,9.21
241578,6.99
282662,65.64500000000001
241466,8.085
160828,15.9
125402,8.715
238833,29.98
182942,8.25
70032,5.86
207294,2.59
50682,11.78
18381,1.44
251149,1.59
290981,5.365
264613,18.98
51909,8.36
298167,5.075
57531,14.99
103811,1.48
109750,1.99
13313,9.99
208223,3.735
162592,6.49
31549,21.4
174790,16.95
217672,19.49
264614,2.85
271157,56.99
213917,13.14
280315,3.99
288541,8.99
215197,48.48
214429,16.99
110355,24.88
289879,13.77
267521,13.92
128233,14.99
91407,37.97
136345,4.48
24818,10.01
227137,12.99
271107,10.05
3868,86.91
203108,8.97
72510,23.21
239894,8.73
86114,7.335000000000001
259796,7.95
215517,34.44
36396,6.99
167308,13.419999999999998
256090,22.24
17654,10.99
23151,27.28
2432,53.01
166815,49.99
123135,16.99
27266,3.79
173555,4.69
151829,16.740000000000002
205284,28.645000000000003
266394,5.99
20085,36.06
209067,3.98
149322,86.02
247776,31.99
124250,20.24
115500,19.22
152655,4.89
237682,11.67
233361,8.905000000000001
163453,3.96
144135,9.99
8384,55.99
95032,20.77
132539,20.99
78657,9.54
131749,20.35
272169,70.99
72234,15.99
60678,14.5
291034,55.95
297005,11.4
237666,14.0
25404,12.99
216373,15.94
254641,11.99
210105,19.99
217671,2.9400000000000004
210784,148.98
5641,46.89
298519,11.19
50434,6.98
101315,4.89
131839,12.695
135154,2.99
188566,6.98
24095,20.23
242310,24.99
58101,12.9
216807,11.98
21989,31.0
52451,59.11
142293,55.93
242367,11.18
139000,1.7950000000000002
32048,49.245000000000005
68467,8.99
11502,18.975
166417,1.64
178844,7.99
56990,10.5
291543,25.475
195397,113.59
86931,7.3
117973,15.79
285013,3.99
282373,45.49
192538,11.41
240831,59.99
116836,35.99
191871,8.9
67595,9.86
187602,1.98
44193,12.45
132476,9.99
34784,2.68
52209,37.95
213031,13.76
166774,28.0
215289,23.28
159921,16.38
43738,1.995
105020,10.0
31112,14.41
296167,6.465
235398,50.63
102289,41.15
66079,18.83
163288,10.345
213040,17.49
204123,1.5
19604,13.99
292758,44.73
129082,62.99
260165,75.31
264864,2.475
183665,16.71
15795,3.55
145787,59.48
189756,25.56
94942,16.11
65849,23.99
274587,6.04
189126,17.99
164825,6.58
142873,97.46
28044,52.9
154600,57.96
216614,23.99
209676,65.99
131649,28.245
20702,64.31
136110,14.95
69470,33.99
40042,10.99
224254,10.05
129,7.985
210016,16.98
225602,3.73
170454,53.495000000000005
86021,10.6
34652,13.79
232309,20.98
165069,17.045
47583,108.95
243074,8.92
253127,3.99
271212,7.140000000000001
122598,38.93
7632,7.08
38523,71.72999999999999
207874,27.99
90875,4.42
290136,8.1
288079,36.015
283606,1.98
148789,46.95
208158,18.37
259372,12.32
72741,33.99
82427,3.23
212813,38.745000000000005
138185,24.95
257704,12.5
165170,13.86
290900,32.86
44831,1.55
71515,7.789999999999999
3350,11.45
167630,11.49
214828,25.9
196405,83.01
15816,5.99
20992,54.27
99781,5.49
163847,6.59
65425,17.99
223963,16.35
82642,5.21
159832,10.66
42538,13.97
59456,57.99
154080,4.09
228522,12.52
245085,18.99
241173,12.99
9137,32.9
241202,5.69
291463,0.5
103319,12.99
103501,1.72
132995,13.99
251879,14.96
233826,40.69
52840,3.42
99069,5.79
290144,16.99
242274,3.49
260726,10.21
5439,81.28
153437,5.17
183123,8.14
257722,39.93
96710,16.744999999999997
275154,12.99
123584,14.99
291407,18.99
124832,84.99
287997,2.99
3862,7.98
70702,27.81
20608,12.72
16529,5.665
